Orthogroup	Cr	Cr.expr	Cs	Cs.expr
OG0013121	MSYJ180660.1	0	Cs8g12860.1	0.308547
OG0013123	MSYJ278230.2	9.45158	Cs1g25240.5	10.516
OG0013124	MSYJ219900.1	0	Cs5g30010.1	0
OG0013125	MSYJ248170.1	0	Cs4g12550.1	0
OG0013126	MSYJ249220.1	6.12114	Cs7g27410.1	6.71227
OG0013127	MSYJ228990.1	0.0229245	orange1.1t04356.1	0.2174
OG0013128	MSYJ270300.1	71.6627	Cs5g01100.1	104.017
OG0013129	MSYJ208900.1	0.0721657	Cs7g12370.1	0.207999
OG0013130	MSYJ150320.1	1.34911	orange1.1t01579.1	11.6483
OG0013131	MSYJ119920.1	91.8004	Cs6g21450.1	38.9092
OG0013132	MSYJ225540.1	4.12847	Cs5g24550.1	0.672923
OG0013133	MSYJ087420.1	0.0726623	Cs4g08300.1	0
OG0013134	MSYJ104350.1	0	Cs4g17030.1	0
OG0013136	MSYJ023220.1	32.0814	Cs6g09920.1	36.1453
OG0013137	MSYJ152170.1	954.238	orange1.1t00072.1	121.048
OG0013138	MSYJ264910.1	4.861	Cs7g11680.1	10.0763
OG0013139	MSYJ231210.1	2.5873	Cs5g05640.1	2.60112
OG0013140	MSYJ013190.1	132.553	Cs1g16570.1	127.48
OG0013141	MSYJ097810.1	0	Cs7g22110.1	0
OG0013142	MSYJ174310.1	0.156993	Cs8g07300.1	0.0995905
OG0013144	MSYJ116620.1	1.05521	Cs5g16350.1	0.0827457
OG0013145	MSYJ262140.1	16.8729	Cs7g08850.1	31.4513
OG0013146	MSYJ177350.1	5.92465	Cs5g12310.1	13.8409
OG0013147	MSYJ107800.1	0.13153	Cs1g03100.1	0
OG0013148	MSYJ017290.1	0	Cs6g08040.1	0
OG0013149	MSYJ153530.1	0.305262	orange1.1t05775.1	0
OG0013150	MSYJ257160.1	96.1595	Cs3g24230.1	26.6259
OG0013151	MSYJ158920.1	15.8487	Cs1g16210.1	47.6928
OG0013152	MSYJ133220.1	0	Cs2g12140.1	0.399517
OG0013153	MSYJ194330.1	7.02623	Cs4g16210.1	31.457
OG0013154	MSYJ123280.1	455.659	Cs4g07040.1	211.568
OG0013155	MSYJ270660.2	673.931	orange1.1t04507.1	0
OG0013156	MSYJ222920.1	0.621147	Cs3g13750.1	0.807567
OG0013157	MSYJ107560.1	13.5083	Cs1g02860.1	27.9872
OG0013158	MSYJ134290.1	0	Cs2g13210.1	0
OG0013159	MSYJ183500.1	84.5823	Cs2g07620.1	53.6746
OG0013160	MSYJ178520.1	24.295	Cs7g26660.1	22.9839
OG0013161	MSYJ174120.1	0	Cs6g01730.1	0
OG0013162	MSYJ064290.1	3.99343	Cs3g18410.1	0.212279
OG0013163	MSYJ108100.2	13.8124	Cs1g03410.4	24.9927
OG0013164	MSYJ008730.1	0	Cs5g25570.1	0
OG0013165	MSYJ228970.3	0	orange1.1t04360.5	0
OG0013166	MSYJ162570.1	0.450924	Cs7g01800.1	0.162963
OG0013167	MSYJ012240.1	4.53336	Cs1g17620.1	6.58838
OG0013168	MSYJ214750.1	0.0480557	Cs5g18930.1	0.061239
OG0013169	MSYJ038840.1	0	Cs6g19850.1	0.0386167
OG0013170	MSYJ203000.1	1.3783	Cs6g02160.1	0.0962224
OG0013171	MSYJ036960.1	16.3487	Cs6g17960.1	4.49962
OG0013172	MSYJ186430.1	6.44694	Cs2g04550.1	0.181517
OG0013173	MSYJ213360.1	2.44089	Cs7g32140.1	1.52837
OG0013174	MSYJ215770.1	0.0528792	orange1.1t00892.1	0
OG0013175	MSYJ046280.4	12.5826	Cs1g22190.5	5.57857
OG0013176	MSYJ193290.1	2.85057	Cs2g30290.1	1.02123
OG0013177	MSYJ030530.1	11.1798	Cs6g10970.1	5.25958
OG0013178	MSYJ069330.1	1.29785	Cs6g20430.1	0.254091
OG0013179	MSYJ243990.1	0.334402	Cs3g10390.1	0.796422
OG0013180	MSYJ099740.1	1.74504	Cs1g08590.1	1.8283
OG0013181	MSYJ034830.1	16.5922	Cs6g15830.1	7.6008
OG0013182	MSYJ048340.1	0.90067	Cs1g20190.1	0.150289
OG0013183	MSYJ138610.1	0	Cs1g13380.1	0.0270531
OG0013184	MSYJ082790.1	1.23539	Cs1g09040.1	1.38356
OG0013185	MSYJ162040.1	13.2667	Cs7g02240.1	26.8916
OG0013186	MSYJ150540.1	0	orange1.1t01615.1	0
OG0013187	MSYJ257520.7	2.26107	Cs3g23850.4	2.63353
OG0013188	MSYJ261870.1	343.91	Cs7g08600.1	106.678
OG0013189	MSYJ207210.1	33.2538	orange1.1t04984.1	6.11809
OG0013190	MSYJ174190.1	0	Cs6g01860.1	0
OG0013191	MSYJ272060.1	0.0931576	Cs9g15740.1	0.226367
OG0013192	MSYJ283170.1	47.0124	Cs1g06300.1	95.5514
OG0013193	MSYJ269920.2	15.9713	Cs5g01510.2	4.42596
OG0013194	MSYJ214430.1	0.255135	Cs8g11360.1	0.0613604
OG0013195	MSYJ131170.1	0	Cs2g10030.1	0.277294
OG0013196	MSYJ096480.1	3.00583	orange1.1t01163.1	0.950892
OG0013197	MSYJ249770.1	16.79	Cs3g21290.1	21.6346
OG0013198	MSYJ023700.1	0	Cs6g09360.1	0
OG0013199	MSYJ013690.1	37.5823	Cs1g15860.1	18.2467
OG0013200	MSYJ051240.1	0.0650072	Cs7g30410.1	0.032557
OG0013201	MSYJ208570.1	0	Cs7g12030.1	0
OG0013202	MSYJ146810.1	83.9363	Cs4g18420.1	9.92564
OG0013204	MSYJ234000.1	20.0324	Cs5g02630.1	5.55046
OG0013205	MSYJ184950.1	21.0272	Cs2g06130.1	4.1643
OG0013206	MSYJ218890.1	25.8147	Cs5g31040.1	68.0695
OG0013207	MSYJ109300.1	16.5808	orange1.1t00270.1	10.1068
OG0013208	MSYJ036890.1	5.31453	Cs6g17890.1	8.47455
OG0013209	MSYJ151300.1	5.54567	Cs3g07630.1	3.28003
OG0013211	MSYJ119480.1	5.56614	Cs6g21930.1	3.27842
OG0013212	MSYJ254930.1	0	Cs3g26580.1	0
OG0013213	MSYJ147170.1	4.80587	Cs4g18770.1	18.3394
OG0013214	MSYJ135490.1	0.748037	Cs2g17340.1	0.0920375
OG0013215	MSYJ287100.1	185.599	orange1.1t00748.1	216.763
OG0013216	MSYJ051080.2	42.5832	Cs7g30660.2	12.5194
OG0013217	MSYJ118680.6	3.40163	Cs9g19180.2	4.52843
OG0013218	MSYJ110250.1	61.85	orange1.1t00377.1	8.90324
OG0013219	MSYJ239340.1	0.844373	Cs9g08920.1	0
OG0013220	MSYJ027210.1	21.8713	Cs2g21770.1	20.398
OG0013223	MSYJ060140.1	0	Cs2g26990.1	0
OG0013224	MSYJ232950.1	0	Cs5g03750.1	0
OG0013225	MSYJ233710.1	279.578	Cs5g02910.1	149.845
OG0013226	MSYJ233500.1	0.412645	Cs5g03180.1	0.221419
OG0013227	MSYJ123100.1	41.4007	Cs4g06870.1	77.8448
OG0013228	MSYJ122180.1	98.7075	Cs4g05930.1	191.641
OG0013229	MSYJ193320.1	0	Cs2g30250.1	0
OG0013230	MSYJ245990.1	0	Cs8g05240.1	0
OG0013231	MSYJ116140.1	36.8758	Cs9g13940.1	19.435
OG0013232	MSYJ109330.1	0.658802	orange1.1t00272.1	0.156498
OG0013233	MSYJ016870.1	20.4011	Cs6g08560.1	12.7717
OG0013234	MSYJ051180.1	0	Cs7g30480.1	0
OG0013235	MSYJ175660.1	0.577592	Cs5g10520.1	2.80778
OG0013236	MSYJ150500.1	25.8596	orange1.1t01602.1	68.8965
OG0013237	MSYJ064830.1	604.786	Cs3g17830.1	312.086
OG0013238	MSYJ049890.1	14.9989	Cs7g31840.1	13.0631
OG0013239	MSYJ203200.1	0	Cs8g21040.1	0
OG0013240	MSYJ243110.1	10.5404	Cs7g14810.1	9.8692
OG0013241	MSYJ185450.1	6.16163	Cs2g05520.1	5.18611
OG0013243	MSYJ147760.1	0.973957	Cs4g19370.1	0.543074
OG0013244	MSYJ256000.1	12.3157	Cs3g25430.1	27.9538
OG0013245	MSYJ188320.1	0.0752884	Cs2g02530.1	0
OG0013246	MSYJ264340.1	6.25734	Cs7g11030.1	7.85287
OG0013247	MSYJ153820.1	1.81236	orange1.1t02436.1	0.240697
OG0013248	MSYJ227460.2	2.53625	orange1.1t04332.2	0
OG0013249	MSYJ134030.1	3.46189	Cs2g12940.1	15.6662
OG0013250	MSYJ196940.1	71.4078	Cs8g14090.1	10.2902
OG0013252	MSYJ205630.1	14.6527	Cs8g18550.1	12.0658
OG0013253	MSYJ184720.1	40.1118	Cs2g06360.1	47.1213
OG0013254	MSYJ216120.1	0	Cs9g15250.1	0
OG0013256	MSYJ225600.1	9.51543	Cs5g24630.1	35.4472
OG0013257	MSYJ166950.2	13.0586	Cs9g05980.2	0
OG0013259	MSYJ095750.1	0.169705	Cs7g27280.1	0.0700546
OG0013260	MSYJ051220.1	0	Cs7g30430.1	0
OG0013261	MSYJ090850.1	2.74403	Cs5g14100.1	1.25324
OG0013262	MSYJ114380.1	0	Cs5g33390.1	0
OG0013263	MSYJ278990.1	0.598425	Cs1g26020.1	0.482795
OG0013264	MSYJ211000.1	434.886	Cs9g17130.1	496.349
OG0013265	MSYJ244820.1	13.9175	Cs8g04030.1	8.33966
OG0013266	MSYJ133550.1	1.05855	Cs2g12500.1	0.0614869
OG0013267	MSYJ002330.1	0.288064	orange1.1t01333.1	0
OG0013269	MSYJ052510.1	0	Cs5g18390.1	0
OG0013270	MSYJ142350.1	2.79381	Cs9g01220.1	8.29035
OG0013271	MSYJ246410.1	46.3518	Cs8g05910.1	20.077
OG0013272	MSYJ145380.1	0.0488646	Cs7g29580.1	0.340056
OG0013273	MSYJ255880.1	217.956	Cs3g25580.1	3.02873
OG0013274	MSYJ233690.1	0	Cs5g02930.1	0
OG0013275	MSYJ134840.1	28.1597	Cs2g16560.1	34.5444
OG0013276	MSYJ065200.1	7.427	Cs3g17380.1	0.150012
OG0013278	MSYJ257630.1	16.0139	Cs3g23720.1	19.1508
OG0013279	MSYJ235080.1	0.279374	orange1.1t03541.1	0.098405
OG0013280	MSYJ109340.3	9.6468	orange1.1t00273.3	3.23385
OG0013281	MSYJ157560.1	0.173582	Cs7g04930.1	0.0707844
OG0013282	MSYJ129560.1	0.225171	Cs5g28480.1	0
OG0013283	MSYJ235790.1	0	Cs5g33910.1	0
OG0013284	MSYJ121680.1	17.5482	Cs4g05430.1	26.0801
OG0013285	MSYJ158600.1	0.713994	Cs7g23790.1	0.104685
OG0013286	MSYJ147830.1	0	Cs4g19460.1	0
OG0013287	MSYJ032560.1	45.3107	Cs6g13370.1	12.055
OG0013288	MSYJ220990.1	14.2653	Cs5g28850.1	26.4924
OG0013289	MSYJ047720.5	3.07386	Cs1g20740.4	0.216852
OG0013290	MSYJ115910.1	6.32642	orange1.1t03392.1	5.14328
OG0013291	MSYJ087940.1	0.172078	Cs2g22560.1	0
OG0013293	MSYJ193870.1	0	Cs2g01170.1	0
OG0013294	MSYJ148580.1	6.82837	Cs4g20220.1	7.72847
OG0013295	MSYJ239550.1	11.1398	Cs9g10650.1	32.8117
OG0013297	MSYJ228850.1	0	Cs4g11130.1	0
OG0013298	MSYJ061600.2	1.95513	Cs2g25650.4	0.318837
OG0013299	MSYJ270250.1	0.169287	Cs5g01150.1	0.495895
OG0013300	MSYJ118500.1	0	Cs9g19030.1	0
OG0013301	MSYJ036100.1	0.542245	Cs6g17100.1	0.549075
OG0013302	MSYJ187380.2	15.1506	Cs2g03560.1	1.22501
OG0013303	MSYJ010150.1	5.05035	Cs3g11890.1	8.36679
OG0013304	MSYJ052780.1	13.8935	orange1.1t03832.1	11.0931
OG0013306	MSYJ240200.1	0	Cs9g10000.1	0
OG0013307	MSYJ283610.1	0	Cs1g06800.1	0
OG0013308	MSYJ219370.1	166.044	Cs5g30550.1	179.363
OG0013309	MSYJ189330.1	8.19899	Cs2g01450.1	14.1903
OG0013310	MSYJ020420.1	1.41528	Cs8g17160.1	0.38123
OG0013311	MSYJ125670.1	0	Cs2g09680.1	0
OG0013312	MSYJ186690.1	0.924822	Cs2g04280.1	1.85637
OG0013313	MSYJ270390.2	38.7132	orange1.1t02698.1	1166.57
OG0013315	MSYJ284860.1	0.12967	orange1.1t04885.1	0.0898672
OG0013316	MSYJ011110.1	0	orange1.1t02800.1	0
OG0013318	MSYJ083510.1	20.5962	Cs2g22110.1	15.3259
OG0013319	MSYJ002900.1	17.2742	orange1.1t02144.1	77.0226
OG0013320	MSYJ281610.1	1.71152	Cs7g19180.1	0.243392
OG0013321	MSYJ087010.1	3.44676	Cs4g08770.1	11.4276
OG0013322	MSYJ231310.1	210.501	Cs5g05530.1	260.94
OG0013323	MSYJ206530.1	0	Cs8g17710.1	0
OG0013324	MSYJ050950.1	13.4165	Cs7g30780.1	18.8761
OG0013325	MSYJ009070.1	84.5259	Cs5g25170.1	156.58
OG0013326	MSYJ207200.1	363.388	orange1.1t04985.1	272.965
OG0013327	MSYJ167190.1	7.68578	Cs9g05660.1	1.84274
OG0013328	MSYJ030960.1	115.425	Cs6g11490.1	61.1245
OG0013329	MSYJ251530.1	31.3929	Cs5g27620.1	59.9486
OG0013330	MSYJ097420.1	2.20469	orange1.1t02617.1	0
OG0013331	MSYJ259000.1	206.866	Cs3g22360.1	577.682
OG0013332	MSYJ099080.1	5.78529	Cs1g09790.1	2.96548
OG0013333	MSYJ278060.1	0.0335255	Cs1g25090.1	0
OG0013334	MSYJ260810.1	77.8375	Cs2g14840.1	43.8904
OG0013335	MSYJ256050.1	0.809779	Cs3g25380.1	0.116026
OG0013336	MSYJ021980.1	0	orange1.1t02511.1	0
OG0013337	MSYJ236110.1	3.28939	Cs1g01420.1	0.0461397
OG0013338	MSYJ193340.1	0.543206	Cs2g30230.1	0
OG0013339	MSYJ263790.1	0.406693	Cs7g10480.1	0.367589
OG0013340	MSYJ228710.1	5.31663	Cs4g11300.1	3.46949
OG0013341	MSYJ087950.1	0.0742407	Cs2g22610.1	0
OG0013342	MSYJ219490.1	55.8652	Cs5g30410.1	99.8466
OG0013343	MSYJ111870.1	0	orange1.1t00547.1	0
OG0013344	MSYJ183810.1	219.278	Cs2g07320.1	167.091
OG0013345	MSYJ056420.1	4.95919	Cs2g18650.1	3.00912
OG0013346	MSYJ034390.1	0.259327	Cs6g15380.1	0.314677
OG0013347	MSYJ282260.1	31.1875	Cs7g17450.1	7.63782
OG0013348	MSYJ167380.1	41.1389	Cs9g05480.1	29.1518
OG0013349	MSYJ194010.1	0	Cs8g09480.1	0.165909
OG0013350	MSYJ010120.1	15.076	Cs3g11940.1	9.28636
OG0013351	MSYJ029860.1	13.568	Cs1g18860.1	19.2656
OG0013352	MSYJ251290.1	6.92465	Cs5g27880.1	3.35777
OG0013353	MSYJ204740.1	405.252	Cs8g19530.1	71.866
OG0013354	MSYJ248340.1	0	Cs4g12760.1	0.0545042
OG0013355	MSYJ182400.1	31.2833	Cs1g22670.1	12.8586
OG0013356	MSYJ164440.1	35.3042	Cs2g15600.1	4.08208
OG0013357	MSYJ012190.2	21.1274	Cs1g17680.2	1.40605
OG0013358	MSYJ287150.1	43.5513	orange1.1t00756.1	23.7838
OG0013359	MSYJ141900.1	71.5582	Cs9g01670.1	93.4568
OG0013361	MSYJ277880.1	2.98796	Cs1g24860.1	0.193226
OG0013362	MSYJ093430.1	0	Cs5g06230.1	0
OG0013363	MSYJ101770.1	18.584	Cs6g05460.1	13.8404
OG0013365	MSYJ025600.1	12.9786	orange1.1t00904.1	11.7866
OG0013366	MSYJ181250.1	78.3379	Cs3g02540.1	122.627
OG0013367	MSYJ249790.1	14.725	Cs3g21320.1	19.4227
OG0013368	MSYJ205000.1	0.21336	Cs8g19260.1	0.170829
OG0013369	MSYJ081610.1	0	Cs1g04720.1	0
OG0013370	MSYJ190560.1	37.6611	Cs4g03390.1	11.1333
OG0013371	MSYJ138920.1	0.0361052	Cs1g13730.1	0.0729036
OG0013372	MSYJ282480.1	11.0288	Cs1g14580.1	19.1188
OG0013373	MSYJ044720.1	5.58542	orange1.1t01934.1	3.12977
OG0013374	MSYJ066680.1	20.4781	Cs3g15790.1	42.4748
OG0013375	MSYJ079410.2	0	Cs5g14005.1	122.802
OG0013376	MSYJ149260.1	1.80799	Cs7g21690.1	2.25776
OG0013377	MSYJ209610.1	0.988848	Cs7g13100.1	1.4844
OG0013378	MSYJ164150.1	0.114451	Cs2g08650.1	0.022691
OG0013379	MSYJ067340.1	2.14733	Cs3g15140.1	2.85652
OG0013380	MSYJ163000.1	0.125519	Cs7g01330.1	0.281712
OG0013381	MSYJ242280.1	0	orange1.1t05454.1	0
OG0013382	MSYJ049030.1	27.7678	Cs1g19460.1	60.06
OG0013383	MSYJ112670.1	3.59476	orange1.1t01784.2	0.504871
OG0013384	MSYJ141710.1	0	Cs9g01830.1	0
OG0013385	MSYJ093070.1	42.6755	Cs5g06630.1	30.215
OG0013386	MSYJ078550.1	2.64989	orange1.1t03465.1	0.7555
OG0013387	MSYJ188470.1	0.16248	Cs2g02380.1	0.0668234
OG0013388	MSYJ159310.1	0.237041	Cs3g07150.1	0
OG0013390	MSYJ190230.1	10.6581	Cs4g03700.1	0.139982
OG0013391	MSYJ075220.1	48.3822	Cs4g02260.1	19.9436
OG0013392	MSYJ022730.1	600.215	Cs9g09710.1	256.883
OG0013393	MSYJ074960.1	1.33807	Cs4g01990.1	0.683286
OG0013395	MSYJ211080.1	4.49434	Cs9g17210.1	94.8552
OG0013396	MSYJ286720.1	0	Cs5g20030.1	0
OG0013397	MSYJ088740.1	3.15627	orange1.1t02423.1	0
OG0013398	MSYJ090200.1	6.71362	Cs7g16600.1	0.196447
OG0013399	MSYJ206310.1	0.127981	Cs8g17920.1	0.180339
OG0013400	MSYJ287880.1	4.6019	Cs7g08070.1	0.453894
OG0013401	MSYJ061470.1	0	Cs2g13840.1	0
OG0013402	MSYJ036090.1	123.637	Cs6g17090.1	59.583
OG0013403	MSYJ001170.1	21.5626	Cs7g24330.1	63.8982
OG0013404	MSYJ068150.1	17.8886	Cs3g14430.1	6.542
OG0013405	MSYJ267480.1	0.115575	Cs9g02890.1	0
OG0013406	MSYJ227810.1	0	orange1.1t04321.1	0.150575
OG0013407	MSYJ224020.1	0	Cs7g28640.1	0
OG0013408	MSYJ231640.1	24.7018	Cs5g05180.1	20.0187
OG0013409	MSYJ173880.1	4.50024	Cs6g01480.1	7.57798
OG0013410	MSYJ132950.1	0	Cs2g11880.1	0
OG0013411	MSYJ044650.1	0	orange1.1t01928.1	0
OG0013412	MSYJ172680.1	0	Cs5g23280.1	0.112572
OG0013413	MSYJ075160.1	17.9841	Cs4g02200.1	3.4691
OG0013414	MSYJ012530.1	104.804	Cs1g17350.1	34.4528
OG0013415	MSYJ174730.1	0.432721	Cs1g10760.1	9.68241
OG0013416	MSYJ081210.1	6.49381	Cs1g04400.1	7.93677
OG0013417	MSYJ183160.1	0.1562	Cs2g08020.1	0.977101
OG0013418	MSYJ021570.1	3.41715	Cs4g13260.1	26.0006
OG0013419	MSYJ254830.1	34.5917	Cs3g26670.1	17.9442
OG0013420	MSYJ027310.1	13.0028	Cs2g21660.1	4.62345
OG0013421	MSYJ057020.1	0	Cs2g19280.1	0
OG0013422	MSYJ285450.1	0	Cs4g14570.1	0
OG0013423	MSYJ285690.1	0.267726	Cs5g17510.1	0.275219
OG0013424	MSYJ104800.1	0.140205	orange1.1t03291.1	0.0694987
OG0013425	MSYJ182390.1	0	Cs1g22680.1	0.0721623
OG0013426	MSYJ278920.1	52.4472	Cs1g25940.1	41.5572
OG0013427	MSYJ107230.1	23.0219	Cs5g10080.1	112.987
OG0013428	MSYJ063620.1	5.36889	Cs3g19070.1	4.09241
OG0013429	MSYJ076700.1	4.5337	Cs6g02730.1	15.5523
OG0013430	MSYJ017560.1	5.0015	Cs6g07720.1	3.96142
OG0013431	MSYJ186160.1	2.45389	Cs2g04820.1	0.0869337
OG0013432	MSYJ136840.1	5.07844	orange1.1t04409.1	3.48119
OG0013433	MSYJ005020.1	29.9086	Cs1g11150.1	17.8554
OG0013434	MSYJ124520.1	0	orange1.1t02760.1	0.380625
OG0013435	MSYJ283130.1	852.974	Cs1g06240.1	191.468
OG0013437	MSYJ143970.1	29.8476	Cs8g03290.1	57.4416
OG0013438	MSYJ234390.1	0.0441607	Cs5g02260.1	0.198243
OG0013439	MSYJ094370.1	0.744299	Cs6g12550.1	0.130485
OG0013440	MSYJ175480.1	27.8587	Cs5g10330.1	47.3101
OG0013441	MSYJ059240.1	2.68357	Cs2g27950.1	9.72491
OG0013442	MSYJ010350.1	43.5447	Cs3g11700.1	6.27973
OG0013443	MSYJ218750.1	32.001	Cs5g31190.1	43.097
OG0013444	MSYJ046740.1	21.7578	Cs1g21690.1	32.3162
OG0013445	MSYJ156480.1	17.7557	Cs7g06150.1	8.96273
OG0013446	MSYJ101190.1	41.794	Cs6g06190.1	16.5008
OG0013447	MSYJ121530.1	2.98473	Cs4g05250.1	0.420106
OG0013448	MSYJ009090.1	0.050367	Cs5g25150.1	0.149782
OG0013449	MSYJ082080.1	0.353009	Cs1g05230.1	0
OG0013450	MSYJ039290.1	0.130336	Cs3g05300.1	1.25153
OG0013451	MSYJ246780.2	4.32488	Cs5g34030.2	0.98902
OG0013452	MSYJ128280.1	21.9928	Cs1g12560.1	4.29304
OG0013454	MSYJ127980.1	49.624	Cs1g12260.1	98.0737
OG0013455	MSYJ078960.1	1.29314	Cs5g35190.1	1.01026
OG0013456	MSYJ233020.1	3.72266	Cs5g03680.1	0.359033
OG0013457	MSYJ191750.1	0	Cs2g29420.1	0
OG0013459	MSYJ143930.1	0.707308	Cs8g03240.1	5.54435
OG0013460	MSYJ159000.1	725.347	Cs1g16310.1	540.208
OG0013461	MSYJ218960.1	0.513646	Cs5g30980.1	0.272978
OG0013462	MSYJ179250.1	0.486668	Cs9g15040.1	0.16154
OG0013463	MSYJ071360.1	0.0746001	Cs7g07260.1	0
OG0013464	MSYJ142640.1	2.38411	Cs8g01950.1	0.351782
OG0013466	MSYJ090300.1	0.0618977	Cs7g16490.1	0
OG0013467	MSYJ099620.1	0.222752	Cs1g08460.1	0.0882477
OG0013468	MSYJ286000.1	6.96903	Cs5g17880.1	17.0018
OG0013469	MSYJ114870.1	6.16574	Cs7g15300.1	1.84941
OG0013471	MSYJ047680.1	34.3304	Cs1g20790.1	10.5993
OG0013472	MSYJ170130.1	0.0544303	Cs9g11020.1	0
OG0013473	MSYJ129820.1	0	Cs5g28800.1	0
OG0013475	MSYJ177530.1	0.244218	Cs7g25880.1	0.2511
OG0013476	MSYJ260640.1	13.4338	Cs2g14680.1	6.48975
OG0013477	MSYJ133730.1	0.959555	Cs2g12660.1	4.17039
OG0013478	MSYJ110390.1	14.6699	orange1.1t00392.1	5.78558
OG0013479	MSYJ192860.1	0	Cs2g30680.1	0
OG0013480	MSYJ231350.1	2.79096	Cs5g05480.2	15.6402
OG0013481	MSYJ114280.1	0	Cs5g33490.1	0
OG0013482	MSYJ238610.3	0	Cs9g08090.2	3.07462
OG0013483	MSYJ256420.1	136.266	Cs3g25000.1	121.824
OG0013485	MSYJ064490.1	5.40395	Cs3g18210.1	2.60218
OG0013486	MSYJ178420.1	2.1865	Cs7g26530.1	14.1031
OG0013488	MSYJ021480.3	3.09783	Cs4g13380.2	4.90169
OG0013489	MSYJ057820.1	0	Cs4g16520.1	0
OG0013490	MSYJ248670.1	0.245722	orange1.1t03259.1	0.216637
OG0013491	MSYJ203320.1	116.651	Cs8g20880.1	81.6425
OG0013492	MSYJ069940.1	59.2167	Cs3g01485.1	0
OG0013493	MSYJ191560.1	0.25629	Cs2g29210.1	0.274466
OG0013495	MSYJ095430.1	16.8542	Cs5g13680.1	25.2848
OG0013496	MSYJ225580.1	51.7343	Cs5g24600.1	93.9898
OG0013497	MSYJ263020.2	2.34215	Cs7g09760.2	3.40265
OG0013498	MSYJ237120.1	1.69086	Cs6g03380.1	0.354989
OG0013499	MSYJ220820.1	123.69	Cs5g29020.1	84.0758
OG0013500	MSYJ180630.2	8.51049	Cs8g12890.3	0.589929
OG0013502	MSYJ138550.1	24.0586	Cs1g13330.1	19.1335
OG0013503	MSYJ047020.1	974.046	Cs1g21450.1	578.884
OG0013504	MSYJ135930.1	7.50027	Cs2g17810.1	22.5552
OG0013505	MSYJ134940.1	10.8832	Cs2g16700.1	0.705714
OG0013506	MSYJ049750.1	77.8494	Cs7g31980.1	86.1932
OG0013507	MSYJ156950.2	25.8201	Cs7g05630.1	1.30228
OG0013508	MSYJ200210.1	28.0312	Cs6g04640.1	26.0401
OG0013509	MSYJ100040.1	0	Cs3g09830.1	0
OG0013510	MSYJ017480.1	1.18792	Cs6g07800.1	0.141294
OG0013511	MSYJ019760.1	0	Cs8g16480.1	0
OG0013512	MSYJ088210.1	42.5258	Cs2g22850.1	10.9463
OG0013513	MSYJ016990.1	1.88887	Cs6g08410.1	4.60125
OG0013514	MSYJ070880.1	23.5179	Cs7g07770.1	62.7343
OG0013515	MSYJ227620.1	0	Cs8g09780.1	0.294784
OG0013516	MSYJ019000.1	25.9728	Cs8g15710.1	27.9037
OG0013518	MSYJ230700.1	0	Cs3g08060.1	0
OG0013519	MSYJ276830.1	68.3001	Cs1g23850.1	35.723
OG0013520	MSYJ276410.1	42.3956	Cs1g23430.1	12.9971
OG0013521	MSYJ016450.1	0	Cs5g07490.1	0
OG0013522	MSYJ059530.1	7.06928	Cs2g27610.1	22.169
OG0013523	MSYJ113130.1	0.710507	orange1.1t01735.1	0.204436
OG0013524	MSYJ234070.2	10.2042	Cs5g02570.2	2.75195
OG0013527	MSYJ036480.1	1.29637	Cs6g17490.1	0.218616
OG0013528	MSYJ276490.1	17.3666	Cs1g23530.1	18.7262
OG0013529	MSYJ206390.1	12.5007	Cs8g17850.1	2.39088
OG0013530	MSYJ017780.1	4.75307	Cs6g07490.1	69.4159
OG0013532	MSYJ149690.1	3.95033	Cs7g24540.1	1.46496
OG0013534	MSYJ020870.1	1.08112	Cs7g27820.1	0
OG0013535	MSYJ208810.1	9.6042	Cs7g12260.1	0
OG0013536	MSYJ213060.1	35.3379	Cs7g32520.1	42.0321
OG0013537	MSYJ002130.2	11.6887	Cs4g14090.3	0.227134
OG0013539	MSYJ130670.1	25.272	orange1.1t03417.1	1.00184
OG0013540	MSYJ218400.1	0.0697358	Cs5g31590.1	0.0436501
OG0013541	MSYJ097740.1	19.8128	orange1.1t02577.1	8.47788
OG0013542	MSYJ074910.1	0.824463	Cs4g01940.1	0
OG0013543	MSYJ112260.2	11.4076	orange1.1t00583.3	0.414429
OG0013544	MSYJ012960.1	0	Cs1g16800.1	0
OG0013545	MSYJ127240.1	124.897	Cs3g04310.1	0
OG0013546	MSYJ102130.1	5.27468	Cs6g03730.1	3.13955
OG0013547	MSYJ135710.1	18.9745	Cs2g17550.1	42.085
OG0013548	MSYJ119400.1	7.4817	Cs6g22030.1	3.48026
OG0013549	MSYJ037930.1	0.23934	Cs6g18970.1	0.503176
OG0013550	MSYJ198470.1	3.97474	Cs8g11800.1	26.5262
OG0013552	MSYJ255410.1	26.5451	Cs3g26060.2	35.9046
OG0013553	MSYJ249080.1	0	orange1.1t03221.1	0
OG0013555	MSYJ079920.1	1.89732	Cs5g32810.1	0
OG0013556	MSYJ036150.1	0.182983	Cs6g17160.1	0.469378
OG0013557	MSYJ034670.1	30.1499	Cs6g15650.1	26.8229
OG0013558	MSYJ152920.1	30.2593	Cs7g22640.1	84.9292
OG0013559	MSYJ234460.1	111.828	Cs5g02170.1	71.3876
OG0013560	MSYJ238570.1	0	Cs9g08060.1	0
OG0013561	MSYJ028050.1	29.9339	Cs2g20900.1	32.0315
