	Orthogroup	Cr	Cr.expr	Crdist	Cs	Cs.expr	Csdist
313	OG0007913	MSYJ123660.1	10.603	0	Cs4g07440.1	16.6138	15196493
314	OG0007915	MSYJ167480.1	0.405071	-956	Cs9g05370.1	0.5805020000000001	15297092
315	OG0007916	MSYJ139120.1	48.7287	157	Cs1g13980.1	54.2433	134
316	OG0007917	MSYJ051320.1	0.054342499999999995	-613	Cs7g30340.1	0.0	613
317	OG0007918	MSYJ233190.1	24.0786	0	Cs5g03510.1	29.5942	16570979
318	OG0007919	MSYJ074660.1	33.1746	765564	Cs4g01730.1	42.07	19359132
319	OG0007920	MSYJ046910.1	90.4123	3467724	Cs1g21550.1	39.3905	-5772
320	OG0007921	MSYJ145420.1	89.4715	324426	Cs7g29540.1	109.626	456
321	OG0007923	MSYJ008800.1	9.52776	0	Cs5g25450.1	8.83725	0
322	OG0007925	MSYJ276390.1	108.917	2510474	Cs1g23420.1	142.106	-288
323	OG0007926	MSYJ060200.1	1.30495	387	Cs2g26900.1	0.588039	-624
324	OG0007927	MSYJ226470.1	52.2666	516535	orange1.1t03977.1	231.36	0
325	OG0007928	MSYJ206110.1	0.361003	-950	Cs8g18090.1	0.0	511
326	OG0007929	MSYJ176730.1	43.0939	0	Cs5g11660.1	50.0922	27402218
327	OG0007930	MSYJ196600.1	0.864799	1071169	Cs8g13410.1	0.0	-1969
328	OG0007932	MSYJ007540.1	3.4241099999999998	0	orange1.1t00713.1	8.20918	76207737
329	OG0007933	MSYJ185480.1	0.0	235	Cs2g05500.1	0.0994224	26884405
330	OG0007935	MSYJ036110.1	1.9155400000000002	-1884	Cs6g17120.1	0.156341	-1859
331	OG0007936	MSYJ075470.1	13.7257	0	Cs4g02570.2	5.59534	10257598
332	OG0007938	MSYJ156540.1	0.0	0	Cs7g06080.1	0.093626	28753951
333	OG0007943	MSYJ200630.1	8.04857	301800	Cs6g04120.1	2.19177	16403435
334	OG0007944	MSYJ211250.1	0.106545	-163	Cs9g17380.1	0.359594	114
335	OG0007945	MSYJ187480.1	0.48440900000000003	-2148	Cs2g03470.1	0.26000999999999996	14134983
336	OG0007946	MSYJ130650.1	6.93887	66	orange1.1t03420.1	1.46897	0
337	OG0007948	MSYJ211390.1	30.054000000000002	-464	Cs9g17550.1	7.36878	0
338	OG0007949	MSYJ133000.1	4.71779	185	Cs2g11930.1	1.80367	21856552
339	OG0007950	MSYJ156820.1	0.461404	-465	Cs7g05760.1	0.75681	28197920
340	OG0007951	MSYJ076060.1	33.5203	1530716	Cs6g08950.1	63.4624	997
341	OG0007953	MSYJ083270.1	4.84697	0	Cs2g23200.1	19.4529	0
342	OG0007954	MSYJ184340.1	20.66	0	Cs2g06770.1	97.7142	26870844
343	OG0007956	MSYJ066140.1	0.0893079	-806	Cs3g16430.1	1.17927	530
344	OG0007957	MSYJ158270.1	7.708480000000001	5645608	Cs7g23340.1	37.3787	0
345	OG0007958	MSYJ276740.1	2.38595	2218116	Cs1g23770.1	2.2439400000000003	-1586
346	OG0007960	MSYJ027110.1	2.07123	1664683	Cs2g21840.1	0.33902	-409
347	OG0007961	MSYJ019200.1	0.417404	870	Cs8g15920.1	0.0	-1410
348	OG0007964	MSYJ131870.1	28.2188	3825793	Cs2g10700.1	0.0	22779915
349	OG0007965	MSYJ041900.1	0.0	723380	orange1.1t05641.1	0.0	-115
350	OG0007966	MSYJ031520.1	13.9641	6230301	orange1.1t02243.1	337.541	-412
351	OG0007968	MSYJ117100.1	0.0	-882	Cs5g22060.1	0.12995	-287
352	OG0007969	MSYJ157190.1	0.0	0	Cs7g05330.1	0.0	25494210
353	OG0007970	MSYJ106270.1	3.48621	6195368	Cs5g09110.1	0.9894149999999999	30011893
354	OG0007971	MSYJ155120.1	0.0795878	-974	Cs7g13930.1	0.336984	22459840
355	OG0007972	MSYJ157290.1	309.586	589	Cs7g05220.1	144.23	24868928
356	OG0007974	MSYJ185020.1	1.0309700000000002	453	Cs2g06070.1	9.40629	27383008
357	OG0007976	MSYJ111830.1	1.04421	0	orange1.1t00542.1	1.51278	58023887
358	OG0007977	MSYJ027510.1	0.122432	3001140	Cs2g21490.1	0.21104699999999998	19
359	OG0007980	MSYJ096770.1	61.8811	0	orange1.1t02985.1	12.187999999999999	0
360	OG0007982	MSYJ098470.1	0.0	0	Cs1g02140.1	0.0	12481127
361	OG0007983	MSYJ111410.1	7.222339999999999	4657	orange1.1t00499.1	6.7842899999999995	55004092
362	OG0007984	MSYJ065990.1	17.5207	1282	Cs3g16580.1	13.2785	2320
363	OG0007987	MSYJ243550.1	0.0	732685	Cs3g10720.1	0.0	-247
364	OG0007989	MSYJ222040.1	0.656964	0	Cs9g11800.1	0.809768	8473479
365	OG0007991	MSYJ257410.1	119.48299999999999	-548	Cs3g23950.1	30.8124	-1519
366	OG0007992	MSYJ138430.1	7.75955	2815532	Cs1g13210.1	4.75154	0
367	OG0007993	MSYJ183510.1	18.225	2869	Cs2g07610.1	13.1539	26225763
368	OG0007994	MSYJ007340.1	0.0	168	Cs5g14740.1	6.59283	-232
369	OG0007995	MSYJ152630.1	4.13497	0	Cs2g23125.1	495.50300000000004	0
370	OG0007996	MSYJ067660.1	55.4165	-942	Cs3g14850.3	49.7904	-2471
371	OG0007997	MSYJ281660.1	1.41649	0	Cs7g19130.1	1.00496	-930
372	OG0008000	MSYJ110670.1	15.6251	0	orange1.1t00420.1	6.9989300000000005	50105696
373	OG0008001	MSYJ250610.1	1.0765200000000001	0	Cs3g22170.1	0.0	0
374	OG0008003	MSYJ199690.1	52.1371	296	Cs1g09110.1	144.571	336
375	OG0008004	MSYJ161260.1	37.0745	0	Cs7g03150.1	153.709	11976186
376	OG0008006	MSYJ000660.1	9.27834	359916	Cs3g03740.1	7.30485	24604089
377	OG0008007	MSYJ024120.1	44.5916	1712852	orange1.1t01046.1	98.0063	0
378	OG0008008	MSYJ079150.1	65.7017	892370	Cs4g15490.1	52.3982	-4122
379	OG0008010	MSYJ068260.1	25.2675	2839	Cs3g14290.1	143.351	571
380	OG0008014	MSYJ051470.1	0.669667	-227	Cs7g30190.1	0.0	0
381	OG0008015	MSYJ264640.1	14.5432	0	Cs7g11340.2	30.6769	24722757
382	OG0008017	MSYJ115220.1	50.5339	430597	Cs5g33140.1	141.118	0
383	OG0008018	MSYJ157610.1	4.83845	0	Cs7g04870.1	22.0865	22484002
384	OG0008022	MSYJ142080.1	38.0857	0	Cs9g01490.1	173.842	18157434
385	OG0008023	MSYJ019140.1	0.708354	-936	Cs8g15840.1	0.0	-996
386	OG0008025	MSYJ182300.1	10.0154	0	Cs1g22780.1	4.70377	0
387	OG0008027	MSYJ127970.1	8.54397	686773	Cs1g12250.1	20.1119	0
388	OG0008029	MSYJ208070.1	0.0	0	orange1.1t03944.1	0.0	0
389	OG0008030	MSYJ177460.1	73.8454	0	Cs7g25800.1	69.2988	-162
390	OG0008031	MSYJ232410.1	153.822	1632438	Cs5g04290.1	451.789	21627214
391	OG0008032	MSYJ267190.1	1.3539299999999999	0	orange1.1t02092.1	0.8273860000000001	0
392	OG0008033	MSYJ162270.1	0.0	0	Cs7g02100.1	0.0	31472775
393	OG0008034	MSYJ120190.1	19.3742	491091	Cs6g21160.1	8.16157	0
394	OG0008036	MSYJ175920.1	26.3477	3835401	Cs5g10740.1	68.6709	28560664
395	OG0008037	MSYJ021360.1	6.922789999999999	-342	Cs4g13530.1	8.77807	148
396	OG0008039	MSYJ180660.1	0.0	901625	Cs8g12860.1	0.325521	-883
397	OG0008042	MSYJ219900.1	0.0	-1135	Cs5g30010.1	0.0	1151
398	OG0008043	MSYJ248170.1	0.0	-1899	Cs4g12550.1	0.0	10256294
399	OG0008044	MSYJ249220.1	6.19566	2847694	Cs7g27410.1	7.0566699999999996	-12
400	OG0008047	MSYJ166530.1	1.7156799999999999	0	Cs9g06450.1	1.58696	14494582
401	OG0008048	MSYJ206290.1	2.82064	1389	Cs8g17940.1	4.60467	-1036
402	OG0008049	MSYJ270300.1	72.7941	1973685	Cs5g01100.1	109.978	12368321
403	OG0008050	MSYJ208900.1	0.0731005	2260246	Cs7g12370.1	0.219541	23902400
404	OG0008052	MSYJ150320.1	1.36506	0	orange1.1t01579.1	12.3017	0
405	OG0008053	MSYJ119920.1	92.8914	667508	Cs6g21450.1	41.0377	82
406	OG0008054	MSYJ225540.1	4.18876	-253	Cs5g24550.1	0.713156	-142
407	OG0008055	MSYJ087420.1	0.0734267	0	Cs4g08300.1	0.0	14464883
408	OG0008056	MSYJ104350.1	0.0	258	Cs4g17030.1	0.0	709
409	OG0008057	MSYJ139690.1	1.6915	352	Cs9g04530.1	0.351275	15925071
410	OG0008059	MSYJ152170.1	968.201	-298	orange1.1t00072.1	127.197	12159737
411	OG0008060	MSYJ264910.1	4.91363	122	Cs7g11680.1	10.5842	24522867
412	OG0008061	MSYJ231210.1	2.6190900000000004	2549466	Cs5g05640.1	2.73932	30780661
413	OG0008062	MSYJ260880.1	3.5168699999999995	3016894	Cs2g14910.1	14.6028	-407
414	OG0008063	MSYJ127410.1	5.70293	456165	Cs4g14700.1	17.3736	548
415	OG0008064	MSYJ013190.1	134.046	-4391	Cs1g16570.1	133.751	2868
416	OG0008065	MSYJ097810.1	0.0	243809	Cs7g22110.1	0.0	768
417	OG0008066	MSYJ172850.1	27.1087	554747	Cs5g23070.1	52.0264	338
418	OG0008068	MSYJ116620.1	1.0713	929643	Cs5g16350.1	0.08740629999999999	119
419	OG0008069	MSYJ262140.1	17.0912	-814	Cs7g08850.1	33.2403	26631807
420	OG0008070	MSYJ177350.1	5.99935	1039	Cs5g12310.1	14.5574	26836330
421	OG0008071	MSYJ107800.1	0.133096	-1138	Cs1g03100.1	0.0	20427093
422	OG0008074	MSYJ227890.1	0.21390100000000004	1286738	Cs1g06720.1	0.373882	22080799
423	OG0008075	MSYJ129360.1	90.2868	-710	Cs5g28320.2	86.8019	-530
424	OG0008076	MSYJ150000.1	0.026985000000000002	0	Cs4g16770.1	0.0	0
425	OG0008077	MSYJ153530.1	0.310006	-611	orange1.1t05775.1	0.0	68
426	OG0008079	MSYJ159350.1	0.0	0	orange1.1t02714.1	0.0	0
427	OG0008080	MSYJ257160.1	97.3892	-664	Cs3g24230.1	27.8785	0
428	OG0008081	MSYJ158920.1	16.0112	0	Cs1g16210.1	49.8263	0
429	OG0008082	MSYJ128910.1	2.98468	-1087	Cs8g09590.1	1.25324	14682320
430	OG0008083	MSYJ133220.1	0.0	0	Cs2g12140.1	0.41960699999999995	21664757
431	OG0008084	MSYJ194330.1	7.0999300000000005	115885	Cs4g16210.1	33.1376	0
432	OG0008086	MSYJ123280.1	463.76099999999997	571	Cs4g07040.1	223.014	15435253
433	OG0008087	MSYJ222920.1	0.5882649999999999	0	Cs3g13750.1	0.855632	-1509
434	OG0008088	MSYJ107560.1	27.3934	0	Cs1g02860.1	33.0481	19112522
435	OG0008089	MSYJ266560.1	79.925	692634	orange1.1t02015.1	75.0727	48
436	OG0008092	MSYJ162230.1	68.9634	3904	Cs7g02150.2	79.4772	31450597
437	OG0008095	MSYJ134290.1	0.0	0	Cs2g13210.1	0.0	20891575
438	OG0008097	MSYJ183500.1	85.5863	-2753	Cs2g07620.1	56.3263	26222682
439	OG0008098	MSYJ036800.1	6.673760000000001	0	Cs6g17800.1	13.3759	0
440	OG0008100	MSYJ178520.1	24.5746	-560	Cs7g26660.1	24.256	-504
441	OG0008101	MSYJ064290.1	4.0397099999999995	1492	Cs3g18410.1	0.22346100000000002	-923
442	OG0008105	MSYJ008730.1	0.0	312	Cs5g25570.1	0.0	-313
443	OG0008106	MSYJ162570.1	0.45622399999999996	925	Cs7g01800.1	0.171769	31671852
444	OG0008109	MSYJ012240.1	4.58035	1536472	Cs1g17620.1	6.911160000000001	0
445	OG0008110	MSYJ214750.1	0.048636900000000004	0	Cs5g18930.1	0.06467909999999999	0
446	OG0008111	MSYJ038840.1	0.0	0	Cs6g19850.1	0.0406136	0
447	OG0008113	MSYJ203000.1	1.3969799999999999	2450597	Cs6g02160.1	0.10128	15426314
448	OG0008114	MSYJ036960.1	16.5825	-122	Cs6g17960.1	4.75254	-91
449	OG0008116	MSYJ186430.1	6.608910000000001	1337	Cs2g04550.1	0.19200899999999999	20749857
450	OG0008117	MSYJ213360.1	2.48116	-1356	Cs7g32140.1	1.63211	-441
451	OG0008118	MSYJ215770.1	0.0535615	446	orange1.1t00892.1	0.0	-446
452	OG0008119	MSYJ193290.1	2.8811400000000003	-578	Cs2g30290.1	1.07102	716
453	OG0008120	MSYJ030530.1	11.3136	1915471	Cs6g10970.1	5.533980000000001	0
454	OG0008121	MSYJ069330.1	1.31988	2203138	Cs6g20430.1	0.271381	2401
455	OG0008122	MSYJ243990.1	0.339577	0	Cs3g10390.1	0.842209	0
456	OG0008123	MSYJ099740.1	1.7668099999999998	-767	Cs1g08590.1	1.91915	19521121
457	OG0008124	MSYJ034830.1	16.768	-311	Cs6g15830.1	7.9781	-72
458	OG0008125	MSYJ048340.1	0.9135	-1475	Cs1g20190.1	0.15989	-402
459	OG0008127	MSYJ138610.1	0.0	3980549	Cs1g13380.1	0.028453500000000003	0
460	OG0008129	MSYJ082790.1	1.25898	172	Cs1g09040.1	1.55593	293
461	OG0008130	MSYJ162040.1	13.4091	-641	Cs7g02240.1	28.2309	31409751
462	OG0008131	MSYJ150540.1	0.0	-872	orange1.1t01615.1	0.0	271
463	OG0008132	MSYJ109740.1	11.8168	2524	orange1.1t00321.1	3.4846699999999995	44323298
464	OG0008133	MSYJ261870.1	347.63599999999997	1061	Cs7g08600.1	111.516	26790673
465	OG0008134	MSYJ174190.1	0.0	1063498	Cs6g01860.1	0.0	12106976
466	OG0008135	MSYJ164790.1	0.0	258103	Cs2g15960.1	0.0	0
467	OG0008136	MSYJ272060.1	0.09452510000000001	344	Cs9g15740.1	0.239065	188
468	OG0008137	MSYJ204250.1	95.7409	90	Cs8g19990.1	33.4103	0
469	OG0008139	MSYJ283170.1	47.5093	5506388	Cs1g06300.1	100.339	22491672
470	OG0008140	MSYJ209010.1	0.0	2139554	Cs7g12470.1	0.0	23721604
471	OG0008141	MSYJ214430.1	0.258488	893375	Cs8g11360.1	0.0648405	0
472	OG0008145	MSYJ096480.1	3.05429	842365	orange1.1t01163.1	1.00413	71
473	OG0008146	MSYJ105340.1	7.66568	1318947	Cs5g08250.1	3.47345	30737161
474	OG0008148	MSYJ023700.1	0.0	-1232	Cs6g09360.1	0.0	1530
475	OG0008149	MSYJ083070.1	3.57758	0	Cs6g01060.1	38.3529	14513588
476	OG0008150	MSYJ013690.1	38.1062	-972	Cs1g15860.1	19.2122	1132
477	OG0008152	MSYJ051240.1	0.0657089	-2358	Cs7g30410.1	0.0341265	2362
478	OG0008153	MSYJ208570.1	0.0	2522151	Cs7g12030.1	0.0	24203221
479	OG0008154	MSYJ285480.1	10.2707	234	Cs5g17250.1	13.6764	0
480	OG0008155	MSYJ273490.1	0.0	0	orange1.1t01801.1	0.0	0
481	OG0008156	MSYJ146810.1	84.9135	1757415	Cs4g18420.1	10.4454	-310
482	OG0008158	MSYJ016930.1	115.721	3761579	Cs6g08480.1	495.56	0
483	OG0008159	MSYJ234000.1	20.284000000000002	703	Cs5g02630.1	5.81657	10730163
484	OG0008161	MSYJ184950.1	21.325	332	Cs2g06130.1	4.398280000000001	27328921
485	OG0008163	MSYJ218890.1	26.1033	4953346	Cs5g31040.1	71.407	858
486	OG0008164	MSYJ109300.1	16.8175	-398	orange1.1t00270.1	10.6207	41846977
487	OG0008165	MSYJ036890.1	5.37251	0	Cs6g17890.1	8.89295	0
488	OG0008166	MSYJ151300.1	5.60375	1124	Cs3g07630.1	3.4451400000000003	1269
489	OG0008168	MSYJ119480.1	5.62685	926218	Cs6g21930.1	3.44777	298
490	OG0008169	MSYJ254930.1	0.0	849	Cs3g26580.1	0.0	-562
491	OG0008170	MSYJ225420.1	6.53937	0	Cs5g24430.2	8.98737	35
492	OG0008171	MSYJ027960.1	80.3122	45	Cs2g21010.1	115.887	-9
493	OG0008173	MSYJ147170.1	4.86621	1399490	Cs4g18770.1	19.2723	-554
494	OG0008174	MSYJ135490.1	0.756718	0	Cs2g17340.1	0.0966868	0
495	OG0008175	MSYJ287100.1	187.845	41	orange1.1t00748.1	227.80599999999998	79938967
496	OG0008178	MSYJ239340.1	0.856225	1008688	Cs9g08920.1	0.0	12332128
497	OG0008179	MSYJ027210.1	22.1108	2342463	Cs2g21770.1	21.4396	83
498	OG0008182	MSYJ060140.1	0.0	78	Cs2g26990.1	0.0	203
499	OG0008187	MSYJ233710.1	282.638	-173	Cs5g02910.1	157.252	12692818
500	OG0008188	MSYJ233500.1	0.41711899999999996	1268	Cs5g03180.1	0.23444600000000002	14390256
501	OG0008191	MSYJ123100.1	41.8863	0	Cs4g06870.1	82.0089	15592689
502	OG0008192	MSYJ122180.1	99.8694	-385	Cs4g05930.1	201.983	16301527
503	OG0008194	MSYJ189060.1	54.7811	-36	Cs2g01740.1	30.892	30194812
504	OG0008196	MSYJ193320.1	0.0	1086	Cs2g30250.1	0.0	-1130
505	OG0008197	MSYJ245990.1	0.0	440	Cs8g05240.1	0.0	19793875
506	OG0008198	MSYJ116140.1	37.2612	1493331	Cs9g13940.1	20.3167	0
507	OG0008201	MSYJ016870.1	20.6345	3177107	Cs6g08560.1	13.4297	287
508	OG0008202	MSYJ024250.1	106.367	1412793	orange1.1t01060.2	116.178	0
509	OG0008203	MSYJ051180.1	0.0	410	Cs7g30480.1	0.0	148
510	OG0008204	MSYJ138810.1	30.2369	3795321	Cs1g13610.1	8.737810000000001	132
511	OG0008205	MSYJ175660.1	0.5880340000000001	3146344	Cs5g10520.1	2.9743	28787981
512	OG0008207	MSYJ001100.1	45.205	623735	orange1.1t01034.1	126.851	0
513	OG0008209	MSYJ150500.1	26.1655	372	orange1.1t01602.1	72.6938	469
514	OG0008210	MSYJ064830.1	612.154	-1390	Cs3g17830.1	327.672	-282
515	OG0008211	MSYJ251210.1	2.51099	0	Cs5g27950.1	0.729532	0
516	OG0008214	MSYJ243110.1	10.6469	1117915	Cs7g14810.1	10.3433	0
517	OG0008215	MSYJ185450.1	6.23382	0	Cs2g05520.1	5.44495	27078124
518	OG0008217	MSYJ147760.1	0.9876510000000001	869845	Cs4g19370.1	0.573869	159
519	OG0008218	MSYJ256000.1	12.4807	-1828	Cs3g25430.1	29.41	1728
520	OG0008219	MSYJ188320.1	0.076239	0	Cs2g02530.1	0.0	9013700
521	OG0008220	MSYJ264340.1	6.3255	352	Cs7g11030.1	8.26206	24928806
522	OG0008221	MSYJ153820.1	1.83617	972708	orange1.1t02436.1	0.253654	-1044
523	OG0008222	MSYJ196940.1	72.2754	559767	Cs8g14090.1	10.8621	0
524	OG0008225	MSYJ205630.1	14.821	0	Cs8g18550.1	12.7081	0
525	OG0008226	MSYJ216120.1	0.0	0	Cs9g15250.1	0.0	0
526	OG0008229	MSYJ225600.1	9.62153	0	Cs5g24630.1	37.6153	0
527	OG0008233	MSYJ225140.1	0.0	0	orange1.1t03684.1	0.0	0
528	OG0008234	MSYJ095750.1	0.171534	0	Cs7g27280.1	0.0736415	-2695
529	OG0008235	MSYJ051220.1	0.0	0	Cs7g30430.1	0.0	0
530	OG0008237	MSYJ287720.1	14.2528	0	Cs7g07880.1	10.9966	27308354
531	OG0008238	MSYJ090850.1	2.7936	-124	Cs5g14100.1	1.3409799999999998	358
532	OG0008242	MSYJ278990.1	0.606036	0	Cs1g26020.1	0.5091359999999999	0
533	OG0008243	MSYJ211000.1	439.899	-33	Cs9g17130.1	522.438	-71
534	OG0008244	MSYJ244820.1	14.0607	1603023	Cs8g04030.1	8.742389999999999	18504888
535	OG0008245	MSYJ133550.1	1.0748799999999998	505	Cs2g12500.1	0.0644634	21402289
536	OG0008246	MSYJ002330.1	0.29146	341018	orange1.1t01333.1	0.0	471
537	OG0008248	MSYJ052510.1	0.0	313	Cs5g18390.1	0.0	981
538	OG0008249	MSYJ059190.1	51.6113	2381213	Cs2g28000.1	44.724	0
539	OG0008251	MSYJ246410.1	47.163999999999994	606	Cs8g05910.1	21.1256	19237363
540	OG0008252	MSYJ059920.1	74.2969	1735706	Cs2g27180.1	23.3766	-2156
541	OG0008253	MSYJ145380.1	0.0493949	341701	Cs7g29580.1	0.358248	-883
542	OG0008255	MSYJ255880.1	221.389	-360	Cs3g25580.1	3.1987200000000002	264
543	OG0008257	MSYJ233690.1	0.0	-433	Cs5g02930.1	0.0	12786027
544	OG0008259	MSYJ160470.1	23.8048	0	Cs7g03900.1	14.2939	16474831
545	OG0008260	MSYJ134840.1	28.5249	277	Cs2g16560.1	36.3896	0
546	OG0008261	MSYJ065200.1	7.54075	-818	Cs3g17380.1	0.158726	-827
547	OG0008262	MSYJ108070.1	30.9018	-191	Cs1g03370.1	18.9601	23145817
548	OG0008266	MSYJ257630.1	16.2046	0	Cs3g23720.1	21.7363	0
549	OG0008267	MSYJ235080.1	0.282265	279388	orange1.1t03541.1	0.10398800000000001	0
550	OG0008268	MSYJ264230.1	35.9547	0	Cs7g10930.1	58.0408	25041200
551	OG0008270	MSYJ016530.1	25.1074	912795	Cs2g28510.1	3.50104	0
552	OG0008271	MSYJ157560.1	0.175648	-80	Cs7g04930.1	0.0745169	22894203
553	OG0008273	MSYJ129560.1	0.22824299999999997	-1302	Cs5g28480.1	0.0	-2757
554	OG0008275	MSYJ121680.1	17.7361	1861503	Cs4g05430.1	27.3884	16641337
555	OG0008282	MSYJ135210.1	7.14887	0	Cs2g16990.1	9.88751	0
556	OG0008283	MSYJ032560.1	45.9656	-212	Cs6g13370.1	12.7135	-204
557	OG0008284	MSYJ020560.1	21.2592	-241	Cs8g17320.1	10.5205	280
558	OG0008285	MSYJ272010.1	9.37815	0	Cs9g15700.1	12.7726	0
559	OG0008287	MSYJ015210.1	30.9732	-1499	Cs3g08520.1	25.4248	1778
560	OG0008288	MSYJ115910.1	6.3955	1765773	orange1.1t03392.1	5.39536	104
561	OG0008289	MSYJ008520.1	2.67732	17	Cs5g25840.2	3.0185400000000002	-69
562	OG0008290	MSYJ087940.1	0.17497100000000002	1155133	Cs2g22560.1	0.0	-415
563	OG0008294	MSYJ047140.1	1.23017	-970	Cs1g21330.1	0.476522	0
564	OG0008295	MSYJ193870.1	0.0	0	Cs2g01170.1	0.0	14961309
565	OG0008296	MSYJ195850.1	20.3406	0	Cs4g17750.1	20.4656	0
566	OG0008297	MSYJ148580.1	6.89687	0	Cs4g20220.1	8.08951	0
567	OG0008298	MSYJ239550.1	11.3983	-1165	Cs9g10650.1	34.7339	10522454
568	OG0008300	MSYJ118040.1	13.3649	687282	Cs9g18550.1	41.235	1110
569	OG0008301	MSYJ228850.1	0.0	-336	Cs4g11130.1	0.0	12106217
570	OG0008302	MSYJ189200.1	7.57653	-464	Cs2g01590.1	5.93314	30283017
571	OG0008303	MSYJ270250.1	0.17173	2009507	Cs5g01150.1	0.5245770000000001	15740664
572	OG0008305	MSYJ118500.1	0.0	355987	Cs9g19030.1	0.0	0
573	OG0008306	MSYJ036100.1	0.551656	109	Cs6g17100.1	0.578396	0
574	OG0008312	MSYJ065940.1	25.9215	-109	Cs3g16640.1	17.5394	0
575	OG0008313	MSYJ052780.1	14.037	175	orange1.1t03832.1	11.6097	0
576	OG0008315	MSYJ172790.1	35.6287	611304	Cs5g23150.2	103.012	60
577	OG0008316	MSYJ221430.1	10.7852	0	orange1.1t02352.1	52.4108	0
578	OG0008317	MSYJ005630.1	17.9635	0	orange1.1t01269.1	45.9391	0
579	OG0008318	MSYJ240200.1	0.0	91	Cs9g10000.1	0.0	11072783
580	OG0008320	MSYJ283610.1	0.0	-145	Cs1g06800.1	0.0	21911180
581	OG0008323	MSYJ219370.1	166.703	-761	Cs5g30550.1	187.38	-1333
582	OG0008325	MSYJ074790.1	6.845610000000001	696816	Cs4g01850.1	2.5420700000000003	19250929
583	OG0008326	MSYJ189330.1	8.2851	902	Cs2g01450.1	14.8978	30356255
584	OG0008327	MSYJ079240.2	3.72609	778058	Cs4g15570.1	3.23675	0
585	OG0008328	MSYJ020420.1	1.4374799999999999	0	Cs8g17160.1	0.402794	0
586	OG0008329	MSYJ125670.1	0.0	0	Cs2g09680.1	0.0	23626206
587	OG0008330	MSYJ186690.1	0.943393	-392	Cs2g04280.1	1.9552900000000002	18657231
588	OG0008333	MSYJ284860.1	0.13164	-288	orange1.1t04885.1	0.09484830000000001	287
589	OG0008336	MSYJ083510.1	20.7989	0	Cs2g22110.1	16.0308	0
590	OG0008337	MSYJ106610.1	26.5801	6001115	Cs5g09470.1	27.2998	29696620
591	OG0008340	MSYJ281610.1	1.7311900000000002	0	Cs7g19180.1	0.255222	0
592	OG0008341	MSYJ209360.1	0.684941	1828508	Cs7g12850.1	1.04405	23377630
593	OG0008344	MSYJ087010.1	3.49306	-2715	Cs4g08770.1	11.9865	14145252
594	OG0008346	MSYJ206530.1	0.0	833	Cs8g17710.1	0.0	-834
595	OG0008347	MSYJ050950.1	13.5697	0	Cs7g30780.1	19.7858	3740
596	OG0008348	MSYJ249930.1	2.65003	-2595	Cs3g21460.2	0.54397	-2352
597	OG0008349	MSYJ009070.1	85.4531	791	Cs5g25170.1	164.733	114
598	OG0008350	MSYJ207200.1	367.73199999999997	-254	orange1.1t04985.1	288.35400000000004	0
599	OG0008351	MSYJ167190.1	7.76651	370	Cs9g05660.1	1.93412	15106446
600	OG0008352	MSYJ030960.1	116.704	4590433	Cs6g11490.1	64.0173	0
601	OG0008354	MSYJ251530.1	31.7252	-473	Cs5g27620.1	62.9004	351
602	OG0008356	MSYJ097420.1	2.23394	833020	orange1.1t02617.1	0.0	0
603	OG0008357	MSYJ259000.1	209.50099999999998	225	Cs3g22360.1	608.686	-190
604	OG0008358	MSYJ099080.1	5.88846	1752769	Cs1g09790.1	3.1989099999999997	564
605	OG0008359	MSYJ278060.1	0.033944300000000004	0	Cs1g25090.1	0.0	0
606	OG0008360	MSYJ256050.1	0.8197059999999999	-459	Cs3g25380.1	0.12169300000000001	-54
607	OG0008361	MSYJ047290.1	62.7465	0	Cs1g21190.1	140.534	0
608	OG0008362	MSYJ013330.1	21.5734	0	Cs1g16460.2	40.578	0
609	OG0008364	MSYJ021980.1	0.0	0	orange1.1t02511.1	0.0	0
610	OG0008367	MSYJ193340.1	0.549712	0	Cs2g30230.1	0.0	218
611	OG0008368	MSYJ263790.1	0.41465100000000005	266	Cs7g10480.1	0.39022199999999996	25463896
612	OG0008370	MSYJ228710.1	5.37362	0	Cs4g11300.1	3.6446400000000003	11905437
613	OG0008371	MSYJ087950.1	0.07516489999999999	1780684	Cs2g22610.1	0.0	-372
614	OG0008372	MSYJ219490.1	56.5279	0	Cs5g30410.1	105.325	0
615	OG0008374	MSYJ111870.1	0.0	-223	orange1.1t00547.1	0.0	58534992
616	OG0008375	MSYJ012160.1	5.34114	1616984	Cs1g17710.1	2.28547	1557
617	OG0008376	MSYJ183810.1	222.02700000000002	-258	Cs2g07320.1	175.72	26427898
618	OG0008377	MSYJ056420.1	5.009930000000001	0	Cs2g18650.1	3.1560900000000003	141
619	OG0008378	MSYJ034390.1	0.262301	-317	Cs6g15380.1	0.335719	-307
620	OG0008379	MSYJ282260.1	31.4932	-691	Cs7g17450.1	8.02292	546
621	OG0008381	MSYJ167380.1	41.6839	-1135	Cs9g05480.1	30.561	15220345
622	OG0008382	MSYJ284740.1	9.23582	0	Cs1g08080.1	3.2539999999999996	20244206
623	OG0008384	MSYJ010120.1	15.2357	672798	Cs3g11940.1	9.73178	160
624	OG0008385	MSYJ029860.1	13.7229	0	Cs1g18860.1	20.2378	0
625	OG0008386	MSYJ248340.1	0.0	374	Cs4g12760.1	0.0575163	10066941
