Orthogroup	Species	Gene	Expr
OG0000003	Cs	Cs5g13840.1	0
OG0000003	Cs	Cs5g15340.1	0
OG0000003	Cs	Cs5g15520.1	1.25447
OG0000003	Cs	Cs5g22190.1	0
OG0000003	Cs	Cs5g24530.1	0
OG0000003	Cs	Cs5g24620.1	0.881919
OG0000003	Cs	Cs5g29240.1	0
OG0000003	Cs	Cs5g29250.1	0
OG0000003	Cs	Cs5g31710.1	0.342903
OG0000003	Cs	Cs5g32130.1	0
OG0000003	Cs	Cs6g02010.1	0.655219
OG0000003	Cs	Cs6g02860.1	2.50468
OG0000003	Cs	Cs6g02870.1	0
OG0000003	Cs	Cs6g03080.1	0
OG0000003	Cs	Cs6g05930.1	0.134512
OG0000003	Cs	Cs6g06040.1	0
OG0000003	Cs	Cs6g08420.1	0
OG0000003	Cs	Cs6g11960.1	0
OG0000003	Cs	Cs6g13380.1	0
OG0000003	Cs	Cs6g16400.1	0
OG0000003	Cs	Cs7g02920.1	0
OG0000003	Cs	Cs7g04910.1	0
OG0000003	Cs	Cs7g11850.1	0.0730037
OG0000003	Cs	Cs7g11950.1	0.645704
OG0000003	Cs	Cs7g15440.1	0
OG0000003	Cs	Cs7g20040.1	0
OG0000003	Cs	Cs7g21850.1	0
OG0000003	Cs	Cs7g21870.1	0.239792
OG0000003	Cs	Cs7g23320.1	0
OG0000003	Cs	Cs7g24710.1	0
OG0000003	Cs	Cs7g24740.1	0.0445018
OG0000003	Cs	Cs7g25290.1	0
OG0000003	Cs	Cs7g25430.1	0
OG0000003	Cs	Cs7g26120.1	0
OG0000003	Cs	Cs7g26630.1	0
OG0000003	Cs	Cs7g27660.1	0
OG0000003	Cs	Cs7g28330.1	0.0845136
OG0000003	Cs	Cs7g32100.1	0
OG0000003	Cs	Cs8g03190.1	0
OG0000003	Cs	Cs8g07980.1	0
OG0000003	Cs	Cs8g08020.1	0
OG0000003	Cs	Cs8g10480.1	0
OG0000003	Cs	Cs8g10870.1	0
OG0000003	Cs	Cs8g11750.1	0
OG0000003	Cs	Cs8g12920.1	0.0507718
OG0000003	Cs	Cs8g13460.1	0
OG0000003	Cs	Cs8g14160.1	0
OG0000003	Cs	Cs8g18230.1	0
OG0000003	Cs	Cs8g19760.1	0
OG0000003	Cs	Cs8g19770.1	0
OG0000003	Cs	Cs9g07700.1	78.9107
OG0000003	Cs	Cs9g11340.1	0
OG0000003	Cs	Cs9g11710.1	0
OG0000003	Cs	Cs9g14160.1	0
OG0000003	Cs	Cs9g17040.1	0.153474
OG0000003	Cs	Cs9g18300.1	0
OG0000003	Cs	Cs9g18310.1	0
OG0000003	Cr	MSYJ192370.1	0
OG0000003	Cr	MSYJ221970.1	0
OG0000003	Cs	orange1.1t00116.1	0
OG0000003	Cs	orange1.1t00630.1	0
OG0000003	Cs	orange1.1t00642.1	0.0291715
OG0000003	Cs	orange1.1t00901.1	0
OG0000003	Cs	orange1.1t00902.1	0
OG0000003	Cs	orange1.1t00913.1	0
OG0000003	Cs	orange1.1t00914.1	0
OG0000003	Cs	orange1.1t00965.1	0.00186585
OG0000003	Cs	orange1.1t00967.1	0
OG0000003	Cs	orange1.1t01020.1	0
OG0000003	Cs	orange1.1t01199.1	0
OG0000003	Cs	orange1.1t01200.1	0
OG0000003	Cs	orange1.1t01464.1	0
OG0000003	Cs	orange1.1t01465.1	0
OG0000003	Cs	orange1.1t01466.1	0
OG0000003	Cs	orange1.1t01507.1	0
OG0000003	Cs	orange1.1t01532.1	0
OG0000003	Cs	orange1.1t01551.1	0
OG0000003	Cs	orange1.1t01740.1	0
OG0000003	Cs	orange1.1t01741.1	0
OG0000003	Cs	orange1.1t01866.1	0
OG0000003	Cs	orange1.1t01881.1	0.0884143
OG0000003	Cs	orange1.1t02301.1	0
OG0000003	Cs	orange1.1t02312.1	0
OG0000003	Cs	orange1.1t02376.1	0.0841466
OG0000003	Cs	orange1.1t02377.1	0
OG0000003	Cs	orange1.1t02563.1	0
OG0000003	Cs	orange1.1t02718.1	0
OG0000003	Cs	orange1.1t02895.1	0
OG0000003	Cs	orange1.1t03311.1	0
OG0000003	Cs	orange1.1t03369.1	0
OG0000003	Cs	orange1.1t03384.1	0
OG0000003	Cs	orange1.1t03422.1	0
OG0000003	Cs	orange1.1t03485.1	0.0581663
OG0000003	Cs	orange1.1t03547.1	0
OG0000003	Cs	orange1.1t03679.1	0
OG0000003	Cs	orange1.1t03946.1	3.98523
OG0000003	Cs	orange1.1t03947.1	0.942257
OG0000003	Cs	orange1.1t04185.1	0
OG0000003	Cs	orange1.1t04240.1	0
OG0000003	Cs	orange1.1t04241.1	0
OG0000003	Cs	orange1.1t04387.1	0
OG0000003	Cs	orange1.1t04466.1	0
OG0000003	Cs	orange1.1t04587.1	0
OG0000003	Cs	orange1.1t04642.1	0
OG0000003	Cs	orange1.1t04689.1	0
OG0000003	Cs	orange1.1t04698.1	0
OG0000003	Cs	orange1.1t04922.1	0.169042
OG0000003	Cs	orange1.1t05283.1	0
OG0000003	Cs	orange1.1t05602.1	0
OG0000003	Cs	orange1.1t05654.1	0
OG0000003	Cs	orange1.1t05743.1	0
OG0000003	Cs	orange1.1t05819.1	0
OG0000004	Cs	Cs1g01170.1	0.158012
OG0000004	Cs	Cs1g01450.1	0
OG0000004	Cs	Cs1g03810.1	0
OG0000004	Cs	Cs1g04170.1	0
OG0000004	Cs	Cs1g07560.1	0
OG0000004	Cs	Cs1g09620.1	0
OG0000004	Cs	Cs1g10120.1	0
OG0000004	Cs	Cs1g10290.1	0
OG0000004	Cs	Cs1g10890.1	0
OG0000004	Cs	Cs1g11010.1	0
OG0000004	Cs	Cs1g11300.1	0
OG0000004	Cs	Cs1g13110.1	0
OG0000004	Cs	Cs2g14820.1	0.255632
OG0000004	Cs	Cs2g18840.1	0
OG0000004	Cs	Cs2g20130.1	0
OG0000004	Cs	Cs2g21030.1	0
OG0000004	Cs	Cs2g21080.1	0
OG0000004	Cs	Cs2g21280.1	0
OG0000004	Cs	Cs2g21320.1	2.93089
OG0000004	Cs	Cs2g23330.1	0
OG0000004	Cs	Cs2g23370.1	0
OG0000004	Cs	Cs2g25260.1	0
OG0000004	Cs	Cs2g25270.1	0
OG0000004	Cs	Cs2g26170.1	0
OG0000004	Cs	Cs2g28280.1	0
OG0000004	Cs	Cs2g28290.1	0.0251674
OG0000004	Cs	Cs3g02000.1	0.304276
OG0000004	Cs	Cs3g02320.1	0
OG0000004	Cs	Cs3g02710.1	0
OG0000004	Cs	Cs3g03830.1	0
OG0000004	Cs	Cs3g04810.1	0
OG0000004	Cs	Cs3g04980.1	0
OG0000004	Cs	Cs3g05000.1	0
OG0000004	Cs	Cs3g05010.1	0
OG0000004	Cs	Cs3g05050.1	0
OG0000004	Cs	Cs3g05200.1	0
OG0000004	Cs	Cs3g05210.1	0
OG0000004	Cs	Cs3g06910.1	0
OG0000004	Cs	Cs3g07830.1	0
OG0000004	Cs	Cs3g09130.1	0
OG0000004	Cs	Cs4g02370.1	0
OG0000004	Cs	Cs4g04700.1	0
OG0000004	Cs	Cs4g10540.1	0.292887
OG0000004	Cs	Cs4g10550.1	0
OG0000004	Cs	Cs4g13730.1	0
OG0000004	Cs	Cs4g14110.1	0
OG0000004	Cs	Cs4g15150.1	0
OG0000004	Cs	Cs4g15390.1	0.137844
OG0000004	Cs	Cs4g15400.1	0
OG0000004	Cs	Cs4g15740.1	0
OG0000004	Cs	Cs4g16660.1	0
OG0000004	Cs	Cs4g16670.1	0
OG0000004	Cs	Cs4g20570.1	0
OG0000004	Cs	Cs5g10990.1	0
OG0000004	Cs	Cs5g11000.1	0
OG0000004	Cs	Cs5g15680.1	0
OG0000004	Cs	Cs5g16810.1	0
OG0000004	Cs	Cs5g17980.1	0.452968
OG0000004	Cs	Cs5g18100.1	0
OG0000004	Cs	Cs5g21290.1	0
OG0000004	Cs	Cs5g34980.1	0
OG0000004	Cs	Cs6g01120.1	0
OG0000004	Cs	Cs6g01560.1	0
OG0000004	Cs	Cs6g05040.1	0
OG0000004	Cs	Cs6g05530.1	0
OG0000004	Cs	Cs6g06410.1	0.160538
OG0000004	Cs	Cs6g06430.1	0
OG0000004	Cs	Cs6g12960.1	1.53543
OG0000004	Cs	Cs7g15820.1	0
OG0000004	Cs	Cs7g16300.1	0
OG0000004	Cs	Cs7g20850.1	0
OG0000004	Cs	Cs7g22060.1	0
OG0000004	Cs	Cs7g23560.1	0.099855
OG0000004	Cs	Cs7g26740.1	0
OG0000004	Cs	Cs7g30150.1	0
OG0000004	Cs	Cs8g06030.1	0
OG0000004	Cs	Cs8g07710.1	0.0613359
OG0000004	Cs	Cs8g07850.1	0
OG0000004	Cs	Cs8g08780.1	0.267466
OG0000004	Cs	Cs8g09840.1	0
OG0000004	Cs	Cs8g12010.1	0
OG0000004	Cs	Cs8g12380.1	0.0616359
OG0000004	Cs	Cs8g13000.1	0
OG0000004	Cs	Cs8g13990.1	0
OG0000004	Cs	Cs8g14830.1	0
OG0000004	Cs	Cs9g05860.1	0
OG0000004	Cs	Cs9g10960.1	0
OG0000004	Cs	Cs9g11360.1	0
OG0000004	Cs	Cs9g12050.1	0
OG0000004	Cs	Cs9g13220.1	0
OG0000004	Cs	Cs9g18080.1	0
OG0000004	Cr	MSYJ013550.1	1.99608
OG0000004	Cr	MSYJ259680.1	0
OG0000004	Cs	orange1.1t00044.1	0
OG0000004	Cs	orange1.1t00056.1	5.1683
OG0000004	Cs	orange1.1t00087.1	0
OG0000004	Cs	orange1.1t00102.1	0
OG0000004	Cs	orange1.1t00115.1	0
OG0000004	Cs	orange1.1t00169.1	0
OG0000004	Cs	orange1.1t00790.1	0
OG0000004	Cs	orange1.1t00848.1	0.0311333
OG0000004	Cs	orange1.1t00891.1	0.11773
OG0000004	Cs	orange1.1t01037.1	0
OG0000004	Cs	orange1.1t01038.1	0
OG0000004	Cs	orange1.1t01138.1	0
OG0000004	Cs	orange1.1t01193.1	0
OG0000004	Cs	orange1.1t01296.1	0
OG0000004	Cs	orange1.1t01357.1	0.118906
OG0000004	Cs	orange1.1t01436.1	0
OG0000004	Cs	orange1.1t01440.1	0
OG0000004	Cs	orange1.1t01504.1	0
OG0000004	Cs	orange1.1t02066.1	0.0379735
OG0000004	Cs	orange1.1t02248.1	0
OG0000004	Cs	orange1.1t02307.1	0
OG0000004	Cs	orange1.1t02323.1	0
OG0000004	Cs	orange1.1t02432.1	0.0357503
OG0000004	Cs	orange1.1t02467.1	0
OG0000004	Cs	orange1.1t02781.1	0
OG0000004	Cs	orange1.1t02822.1	0
OG0000004	Cs	orange1.1t02872.1	0
OG0000004	Cs	orange1.1t02979.1	1.05362
OG0000004	Cs	orange1.1t03037.1	0
OG0000004	Cs	orange1.1t03878.1	0
OG0000004	Cs	orange1.1t04134.1	0
OG0000004	Cs	orange1.1t04153.1	0
OG0000004	Cs	orange1.1t04181.1	0.467996
OG0000004	Cs	orange1.1t04219.1	0
OG0000004	Cs	orange1.1t04309.1	0.205914
OG0000004	Cs	orange1.1t04370.1	0
OG0000004	Cs	orange1.1t04438.1	0
OG0000004	Cs	orange1.1t04737.1	0
OG0000004	Cs	orange1.1t04742.1	0
OG0000004	Cs	orange1.1t04882.1	0
OG0000004	Cs	orange1.1t04958.1	0
OG0000004	Cs	orange1.1t04986.1	0
OG0000004	Cs	orange1.1t05000.1	0
OG0000004	Cs	orange1.1t05047.1	0
OG0000004	Cs	orange1.1t05063.1	0
OG0000004	Cs	orange1.1t05384.1	0
OG0000004	Cs	orange1.1t05470.1	0
OG0000004	Cs	orange1.1t05675.1	0
OG0000004	Cs	orange1.1t05824.1	2.87865
OG0000005	Cs	Cs1g02500.1	0.0224671
OG0000005	Cs	Cs1g05310.1	0
OG0000005	Cs	Cs1g09950.1	0
OG0000005	Cs	Cs1g10410.1	0
OG0000005	Cs	Cs1g11460.1	0
OG0000005	Cs	Cs1g17370.1	0
OG0000005	Cs	Cs2g05300.1	0
OG0000005	Cs	Cs2g07890.1	0.100505
OG0000005	Cs	Cs2g07900.1	0
OG0000005	Cs	Cs2g14580.1	0
OG0000005	Cs	Cs2g14950.1	0.0940874
OG0000005	Cs	Cs2g16100.1	0
OG0000005	Cs	Cs2g18890.1	0.193444
OG0000005	Cs	Cs2g19570.1	0
OG0000005	Cs	Cs2g21250.1	0
OG0000005	Cs	Cs2g21500.1	0
OG0000005	Cs	Cs2g26870.1	0
OG0000005	Cs	Cs2g29340.1	0.79866
OG0000005	Cs	Cs2g30720.1	0
OG0000005	Cs	Cs3g01860.1	0
OG0000005	Cs	Cs3g04690.1	0
OG0000005	Cs	Cs3g05630.1	0
OG0000005	Cs	Cs3g05710.1	0
OG0000005	Cs	Cs3g05790.1	0.0620447
OG0000005	Cs	Cs3g07410.1	0
OG0000005	Cs	Cs3g07690.1	0
OG0000005	Cs	Cs3g07700.1	0
OG0000005	Cs	Cs3g08590.1	0
OG0000005	Cs	Cs3g09930.1	0
OG0000005	Cs	Cs3g09940.1	0
OG0000005	Cs	Cs3g14630.1	0
OG0000005	Cs	Cs3g20360.1	0.511372
OG0000005	Cs	Cs3g20400.1	0
OG0000005	Cs	Cs3g23790.1	0
OG0000005	Cs	Cs3g23800.1	0
OG0000005	Cs	Cs4g07390.1	0
OG0000005	Cs	Cs4g11770.1	0
OG0000005	Cs	Cs4g12040.1	0
OG0000005	Cs	Cs4g13340.1	0
OG0000005	Cs	Cs4g13790.1	0
OG0000005	Cs	Cs5g13920.1	0
OG0000005	Cs	Cs5g14640.1	0
OG0000005	Cs	Cs5g15800.1	0
OG0000005	Cs	Cs5g15810.1	0
OG0000005	Cs	Cs5g15820.1	0
OG0000005	Cs	Cs5g15840.1	0
OG0000005	Cs	Cs5g16910.1	0
OG0000005	Cs	Cs5g18520.1	0
OG0000005	Cs	Cs5g19580.1	0
OG0000005	Cs	Cs5g20120.1	0
OG0000005	Cs	Cs5g25580.1	0
OG0000005	Cs	Cs5g31820.1	0.0224671
OG0000005	Cs	Cs6g03510.1	0
OG0000005	Cs	Cs6g03990.1	0
OG0000005	Cs	Cs6g08170.1	0
OG0000005	Cs	Cs6g08870.1	0
OG0000005	Cs	Cs6g11680.1	0
OG0000005	Cs	Cs6g20040.1	0
OG0000005	Cs	Cs7g04780.1	0
OG0000005	Cs	Cs7g11930.1	0.128584
OG0000005	Cs	Cs7g16540.1	0
OG0000005	Cs	Cs7g17900.1	0
OG0000005	Cs	Cs7g18170.1	0
OG0000005	Cs	Cs7g20640.1	0
OG0000005	Cs	Cs7g21540.1	0
OG0000005	Cs	Cs7g22260.1	0
OG0000005	Cs	Cs7g22550.1	0
OG0000005	Cs	Cs8g06220.1	0
OG0000005	Cs	Cs8g06910.1	0.0869766
OG0000005	Cs	Cs8g09370.1	0.0996015
OG0000005	Cs	Cs8g09560.1	0
OG0000005	Cs	Cs8g11280.1	0
OG0000005	Cs	Cs8g11980.1	0
OG0000005	Cs	Cs8g12760.1	0
OG0000005	Cs	Cs8g13350.1	0
OG0000005	Cs	Cs8g13470.1	0
OG0000005	Cs	Cs9g03260.1	0
OG0000005	Cs	Cs9g05440.1	0.19903
OG0000005	Cs	Cs9g11060.1	0
OG0000005	Cs	Cs9g12310.1	0
OG0000005	Cs	Cs9g12320.1	0
OG0000005	Cs	Cs9g15850.1	0
OG0000005	Cs	Cs9g16290.1	0
OG0000005	Cr	MSYJ051310.1	0.86952
OG0000005	Cr	MSYJ172100.1	0
OG0000005	Cs	orange1.1t00024.1	0
OG0000005	Cs	orange1.1t00779.1	0
OG0000005	Cs	orange1.1t00786.1	0
OG0000005	Cs	orange1.1t00896.1	0
OG0000005	Cs	orange1.1t00980.1	0
OG0000005	Cs	orange1.1t01174.1	0
OG0000005	Cs	orange1.1t01360.1	0
OG0000005	Cs	orange1.1t01522.1	0
OG0000005	Cs	orange1.1t01628.1	0
OG0000005	Cs	orange1.1t01711.1	0
OG0000005	Cs	orange1.1t01878.1	0.777248
OG0000005	Cs	orange1.1t01960.1	0
OG0000005	Cs	orange1.1t02126.1	0
OG0000005	Cs	orange1.1t02292.1	0.251924
OG0000005	Cs	orange1.1t02777.1	0
OG0000005	Cs	orange1.1t02929.1	0
OG0000005	Cs	orange1.1t03108.1	0
OG0000005	Cs	orange1.1t03132.1	0.0494596
OG0000005	Cs	orange1.1t03133.1	0
OG0000005	Cs	orange1.1t03134.1	0
OG0000005	Cs	orange1.1t03135.1	0
OG0000005	Cs	orange1.1t03215.1	0.207242
OG0000005	Cs	orange1.1t03345.1	0
OG0000005	Cs	orange1.1t03586.1	0
OG0000005	Cs	orange1.1t03631.1	0
OG0000005	Cs	orange1.1t03634.1	0
OG0000005	Cs	orange1.1t03677.1	0
OG0000005	Cs	orange1.1t03825.1	0
OG0000005	Cs	orange1.1t03933.1	0.338123
OG0000005	Cs	orange1.1t03951.1	0.214091
OG0000005	Cs	orange1.1t04415.1	0
OG0000005	Cs	orange1.1t04622.1	0
OG0000005	Cs	orange1.1t04631.1	0
OG0000005	Cs	orange1.1t04959.1	0
OG0000005	Cs	orange1.1t04960.1	0
OG0000005	Cs	orange1.1t05154.1	0.316122
OG0000005	Cs	orange1.1t05279.1	0
OG0000005	Cs	orange1.1t05340.1	0.386052
OG0000005	Cs	orange1.1t05444.1	0
OG0000005	Cs	orange1.1t05563.1	0
OG0000006	Cs	Cs1g09860.1	0.965746
OG0000006	Cs	Cs1g10980.1	0.524337
OG0000006	Cs	Cs1g19030.1	0
OG0000006	Cs	Cs1g19040.1	0
OG0000006	Cs	Cs1g23140.1	0.5886
OG0000006	Cs	Cs1g25320.1	0
OG0000006	Cs	Cs2g20740.1	0
OG0000006	Cs	Cs2g20800.1	0
OG0000006	Cs	Cs2g21290.1	0
OG0000006	Cs	Cs2g21300.1	0
OG0000006	Cs	Cs2g21410.1	0
OG0000006	Cs	Cs2g22290.1	0
OG0000006	Cs	Cs2g22880.1	0
OG0000006	Cs	Cs2g23490.1	0
OG0000006	Cs	Cs3g03380.1	0
OG0000006	Cs	Cs3g04400.1	0
OG0000006	Cs	Cs3g05260.1	0.593259
OG0000006	Cs	Cs3g05860.1	0
OG0000006	Cs	Cs4g08830.1	0
OG0000006	Cs	Cs4g08840.1	0
OG0000006	Cs	Cs4g13360.1	0
OG0000006	Cs	Cs4g14400.1	0
OG0000006	Cs	Cs4g14460.1	0
OG0000006	Cs	Cs4g14830.1	0
OG0000006	Cs	Cs4g15080.1	0
OG0000006	Cs	Cs5g11080.1	0
OG0000006	Cs	Cs5g15610.1	0
OG0000006	Cs	Cs5g16090.1	0
OG0000006	Cs	Cs5g16640.1	0
OG0000006	Cs	Cs5g16900.1	0
OG0000006	Cs	Cs5g17420.1	0
OG0000006	Cs	Cs5g17780.1	0
OG0000006	Cs	Cs5g18110.1	0
OG0000006	Cs	Cs5g18670.1	0.139513
OG0000006	Cs	Cs5g19290.1	0
OG0000006	Cs	Cs5g21720.1	0
OG0000006	Cs	Cs5g23810.1	0
OG0000006	Cs	Cs5g24080.1	0.322843
OG0000006	Cs	Cs6g06390.1	0
OG0000006	Cs	Cs6g06400.1	0
OG0000006	Cs	Cs6g12140.1	0.0198285
OG0000006	Cs	Cs7g18820.1	0
OG0000006	Cs	Cs7g20090.1	0
OG0000006	Cs	Cs7g20110.1	0.190669
OG0000006	Cs	Cs7g20120.1	0
OG0000006	Cs	Cs7g20160.1	0
OG0000006	Cs	Cs7g22040.1	0
OG0000006	Cs	Cs7g22050.1	0
OG0000006	Cs	Cs7g22150.1	0
OG0000006	Cs	Cs7g24600.1	0.0353154
OG0000006	Cs	Cs7g25020.1	0
OG0000006	Cs	Cs8g09460.1	0
OG0000006	Cs	Cs8g09470.1	0.0915826
OG0000006	Cs	Cs8g10970.1	0
OG0000006	Cs	Cs8g11120.1	0
OG0000006	Cs	Cs8g11450.1	0
OG0000006	Cs	Cs8g11460.1	0
OG0000006	Cs	Cs8g12130.1	0
OG0000006	Cs	Cs8g12200.1	0.0375632
OG0000006	Cs	Cs9g11070.1	0
OG0000006	Cs	Cs9g11080.1	0
OG0000006	Cs	Cs9g11770.1	0
OG0000006	Cs	Cs9g13400.1	0
OG0000006	Cr	MSYJ215650.1	0
OG0000006	Cs	orange1.1t00022.1	0
OG0000006	Cs	orange1.1t00057.1	0.208698
OG0000006	Cs	orange1.1t00083.1	0
OG0000006	Cs	orange1.1t00124.1	0
OG0000006	Cs	orange1.1t00163.1	0
OG0000006	Cs	orange1.1t00671.1	0
OG0000006	Cs	orange1.1t00693.1	0
OG0000006	Cs	orange1.1t00753.1	0
OG0000006	Cs	orange1.1t00819.1	0
OG0000006	Cs	orange1.1t00833.1	0
OG0000006	Cs	orange1.1t00847.1	0
OG0000006	Cs	orange1.1t00874.1	0
OG0000006	Cs	orange1.1t00875.1	0
OG0000006	Cs	orange1.1t00887.1	0
OG0000006	Cs	orange1.1t00954.1	0
OG0000006	Cs	orange1.1t01234.1	0
OG0000006	Cs	orange1.1t01235.1	0
OG0000006	Cs	orange1.1t01502.1	0
OG0000006	Cs	orange1.1t01830.1	0
OG0000006	Cs	orange1.1t02358.1	0
OG0000006	Cs	orange1.1t02359.1	0
OG0000006	Cs	orange1.1t02429.1	0
OG0000006	Cs	orange1.1t02594.1	0
OG0000006	Cs	orange1.1t02686.1	0
OG0000006	Cs	orange1.1t02838.1	0
OG0000006	Cs	orange1.1t02902.1	0
OG0000006	Cs	orange1.1t02949.1	0
OG0000006	Cs	orange1.1t02966.1	0
OG0000006	Cs	orange1.1t02998.1	0
OG0000006	Cs	orange1.1t03381.1	0
OG0000006	Cs	orange1.1t03566.1	0
OG0000006	Cs	orange1.1t03661.1	0
OG0000006	Cs	orange1.1t03829.1	0
OG0000006	Cs	orange1.1t03861.1	0
OG0000006	Cs	orange1.1t03928.1	0
OG0000006	Cs	orange1.1t03990.1	0
OG0000006	Cs	orange1.1t04271.1	0
OG0000006	Cs	orange1.1t04281.1	0
OG0000006	Cs	orange1.1t04461.1	0
OG0000006	Cs	orange1.1t04820.1	0
OG0000006	Cs	orange1.1t04927.1	0.179462
OG0000006	Cs	orange1.1t04949.1	0
OG0000006	Cs	orange1.1t05023.1	0
OG0000006	Cs	orange1.1t05156.1	0
OG0000007	Cs	Cs1g04160.1	0
OG0000007	Cs	Cs1g05890.1	0.297943
OG0000007	Cs	Cs1g07050.1	0
OG0000007	Cs	Cs1g10330.1	0.109332
OG0000007	Cs	Cs1g10800.1	0.0534163
OG0000007	Cs	Cs1g10810.1	0.295233
OG0000007	Cs	Cs1g12040.1	0
OG0000007	Cs	Cs1g12610.1	1.27679
OG0000007	Cs	Cs2g05020.1	0
OG0000007	Cs	Cs2g05480.1	0
OG0000007	Cs	Cs2g08660.1	0.107906
OG0000007	Cs	Cs2g08710.1	0.0663494
OG0000007	Cs	Cs2g26070.1	0
OG0000007	Cs	Cs2g26480.1	0.0240521
OG0000007	Cs	Cs2g29190.1	0.0299291
OG0000007	Cs	Cs3g03700.1	0
OG0000007	Cs	Cs3g06400.1	0
OG0000007	Cs	Cs3g07340.1	0
OG0000007	Cs	Cs3g10360.1	0
OG0000007	Cs	Cs3g11730.1	0
OG0000007	Cs	Cs3g11740.1	0
OG0000007	Cs	Cs3g14030.1	0
OG0000007	Cs	Cs3g15810.1	0
OG0000007	Cs	Cs4g14340.1	0.0961125
OG0000007	Cs	Cs4g14430.1	0.0988675
OG0000007	Cs	Cs4g15060.1	0
OG0000007	Cs	Cs4g16190.1	0
OG0000007	Cs	Cs4g19920.1	1.85683
OG0000007	Cs	Cs5g10300.1	0
OG0000007	Cs	Cs5g11150.1	0.118594
OG0000007	Cs	Cs5g13320.1	0
OG0000007	Cs	Cs5g13370.1	0
OG0000007	Cs	Cs5g13720.1	0
OG0000007	Cs	Cs5g16410.1	0.143379
OG0000007	Cs	Cs5g21500.1	0
OG0000007	Cs	Cs5g21510.1	0
OG0000007	Cs	Cs5g27870.1	0
OG0000007	Cs	Cs5g31930.1	0
OG0000007	Cs	Cs5g31940.1	0
OG0000007	Cs	Cs5g31950.1	0
OG0000007	Cs	Cs5g34790.1	3.69331
OG0000007	Cs	Cs6g03230.1	13.0099
OG0000007	Cs	Cs6g03240.1	6.53329
OG0000007	Cs	Cs6g03980.1	0
OG0000007	Cs	Cs6g04160.1	0
OG0000007	Cs	Cs6g04170.1	0
OG0000007	Cs	Cs6g04180.1	0
OG0000007	Cs	Cs6g04220.1	0
OG0000007	Cs	Cs6g05370.1	2.16949
OG0000007	Cs	Cs6g09200.1	0
OG0000007	Cs	Cs6g09210.1	0
OG0000007	Cs	Cs6g09220.1	0
OG0000007	Cs	Cs7g05480.1	0.0546181
OG0000007	Cs	Cs7g14870.1	0
OG0000007	Cs	Cs7g15140.1	0
OG0000007	Cs	Cs7g15150.1	7.90758
OG0000007	Cs	Cs7g18490.1	0
OG0000007	Cs	Cs7g18980.1	0.281033
OG0000007	Cs	Cs7g18990.1	0.712357
OG0000007	Cs	Cs7g20020.1	0
OG0000007	Cs	Cs7g20720.1	0
OG0000007	Cs	Cs7g22630.1	1.25194
OG0000007	Cs	Cs7g23140.1	0
OG0000007	Cs	Cs7g23290.1	0
OG0000007	Cs	Cs7g24440.1	0
OG0000007	Cs	Cs7g24510.1	0
OG0000007	Cs	Cs7g26310.1	0.0596374
OG0000007	Cs	Cs8g07140.1	0
OG0000007	Cs	Cs8g07150.1	0.841889
OG0000007	Cs	Cs8g10330.1	0
OG0000007	Cs	Cs8g11830.1	0
OG0000007	Cs	Cs9g13020.1	2.87264
OG0000007	Cs	Cs9g13640.1	0
OG0000007	Cs	Cs9g17390.1	0
OG0000007	Cs	Cs9g17400.1	0
OG0000007	Cr	MSYJ010260.1	1.55307
OG0000007	Cr	MSYJ010320.1	0
OG0000007	Cr	MSYJ023720.1	38.7202
OG0000007	Cs	orange1.1t00076.1	0.0171437
OG0000007	Cs	orange1.1t00814.1	0
OG0000007	Cs	orange1.1t00824.1	0.911148
OG0000007	Cs	orange1.1t01067.1	0
OG0000007	Cs	orange1.1t01254.1	0
OG0000007	Cs	orange1.1t02351.1	0.0276424
OG0000007	Cs	orange1.1t02381.1	0
OG0000007	Cs	orange1.1t02383.1	0
OG0000007	Cs	orange1.1t02450.1	0
OG0000007	Cs	orange1.1t02497.1	0
OG0000007	Cs	orange1.1t02559.1	0
OG0000007	Cs	orange1.1t02560.1	0
OG0000007	Cs	orange1.1t03207.1	0
OG0000007	Cs	orange1.1t03330.1	0
OG0000007	Cs	orange1.1t03379.1	0
OG0000007	Cs	orange1.1t03924.1	1.12824
OG0000007	Cs	orange1.1t04048.1	0
OG0000007	Cs	orange1.1t04062.1	5.73145
OG0000007	Cs	orange1.1t04135.1	0
OG0000007	Cs	orange1.1t04136.1	0
OG0000007	Cs	orange1.1t04137.1	0
OG0000007	Cs	orange1.1t04138.1	0
OG0000007	Cs	orange1.1t04284.1	0.0223907
OG0000007	Cs	orange1.1t04359.1	0
OG0000007	Cs	orange1.1t04727.1	0
OG0000007	Cs	orange1.1t04956.1	0.517005
OG0000007	Cs	orange1.1t04995.1	0
OG0000007	Cs	orange1.1t05714.1	0
OG0000008	Cs	Cs1g07870.1	0
OG0000008	Cs	Cs1g07880.1	0
OG0000008	Cs	Cs1g10389.1	12.6318
OG0000008	Cs	Cs1g10840.1	0
OG0000008	Cs	Cs1g11580.1	4.49863
OG0000008	Cs	Cs2g09280.1	0.187606
OG0000008	Cs	Cs2g20160.1	0
OG0000008	Cs	Cs2g23340.1	0
OG0000008	Cs	Cs2g24120.1	0
OG0000008	Cs	Cs2g24240.1	0
OG0000008	Cs	Cs2g24770.1	0
OG0000008	Cs	Cs3g01370.1	0
OG0000008	Cs	Cs3g02290.1	0
OG0000008	Cs	Cs3g06240.1	0
