Orthogroup	Species	Gene	TPM
OG0000003	Cs	Cs5g29240.1	0
OG0000003	Cs	Cs5g29250.1	0
OG0000003	Cs	Cs5g31710.1	0.321612
OG0000003	Cs	Cs5g32130.1	0
OG0000003	Cs	Cs6g02010.1	0.625277
OG0000003	Cs	Cs6g02860.1	2.31694
OG0000003	Cs	Cs6g02870.1	0
OG0000003	Cs	Cs6g03080.1	0
OG0000003	Cs	Cs6g05930.1	0.128815
OG0000003	Cs	Cs6g06040.1	0
OG0000003	Cs	Cs6g08420.1	0
OG0000003	Cs	Cs6g11960.1	0
OG0000003	Cs	Cs6g13380.1	0
OG0000003	Cs	Cs6g16400.1	0
OG0000003	Cs	Cs7g02920.1	0
OG0000003	Cs	Cs7g02920.2	0
OG0000003	Cs	Cs7g04910.1	0
OG0000003	Cs	Cs7g11850.1	0.0696327
OG0000003	Cs	Cs7g11950.1	0.612539
OG0000003	Cs	Cs7g15440.1	0
OG0000003	Cs	Cs7g20040.1	0
OG0000003	Cs	Cs7g21850.1	0
OG0000003	Cs	Cs7g21870.1	0.226172
OG0000003	Cs	Cs7g23320.1	0
OG0000003	Cs	Cs7g24710.1	0
OG0000003	Cs	Cs7g24740.1	0.0424292
OG0000003	Cs	Cs7g25030.1	0.214997
OG0000003	Cs	Cs7g25290.1	0
OG0000003	Cs	Cs7g25430.1	0
OG0000003	Cs	Cs7g26120.1	0
OG0000003	Cs	Cs7g26630.1	0
OG0000003	Cs	Cs7g27660.1	0
OG0000003	Cs	Cs7g28330.1	0.0803262
OG0000003	Cs	Cs7g32100.1	0
OG0000003	Cs	Cs8g03190.1	0
OG0000003	Cs	Cs8g07980.1	0
OG0000003	Cs	Cs8g08020.1	0
OG0000003	Cs	Cs8g10480.1	0
OG0000003	Cs	Cs8g10870.1	0
OG0000003	Cs	Cs8g11750.1	0
OG0000003	Cs	Cs8g12920.1	0.0483054
OG0000003	Cs	Cs8g13460.1	0
OG0000003	Cs	Cs8g14160.1	0
OG0000003	Cs	Cs8g18230.1	0
OG0000003	Cs	Cs8g19760.1	0
OG0000003	Cs	Cs8g19770.1	0
OG0000003	Cs	Cs9g07700.1	75.2071
OG0000003	Cs	Cs9g11340.1	0
OG0000003	Cs	Cs9g11710.1	0
OG0000003	Cs	Cs9g14160.1	0
OG0000003	Cs	Cs9g17040.1	0.146225
OG0000003	Cs	Cs9g18300.1	0
OG0000003	Cs	Cs9g18310.1	0
OG0000003	Cr	MSYJ221970.1	0
OG0000003	Cs	orange1.1t00116.1	0
OG0000003	Cs	orange1.1t00630.1	0
OG0000003	Cs	orange1.1t00642.1	0.0278899
OG0000003	Cs	orange1.1t00901.1	0
OG0000003	Cs	orange1.1t00902.1	0
OG0000003	Cs	orange1.1t00913.1	0
OG0000003	Cs	orange1.1t00914.1	0
OG0000003	Cs	orange1.1t00965.1	0.000216679
OG0000003	Cs	orange1.1t00967.1	0
OG0000003	Cs	orange1.1t01020.1	0
OG0000003	Cs	orange1.1t01199.1	0
OG0000003	Cs	orange1.1t01200.1	0
OG0000003	Cs	orange1.1t01464.1	0
OG0000003	Cs	orange1.1t01465.1	0
OG0000003	Cs	orange1.1t01466.1	0
OG0000003	Cs	orange1.1t01507.1	0
OG0000003	Cs	orange1.1t01532.1	0
OG0000003	Cs	orange1.1t01551.1	0
OG0000003	Cs	orange1.1t01740.1	0
OG0000003	Cs	orange1.1t01741.1	0
OG0000003	Cs	orange1.1t01866.1	0
OG0000003	Cs	orange1.1t01881.1	0.0844182
OG0000003	Cs	orange1.1t02301.1	0
OG0000003	Cs	orange1.1t02312.1	0
OG0000003	Cs	orange1.1t02376.1	0.0803105
OG0000003	Cs	orange1.1t02377.1	0
OG0000003	Cs	orange1.1t02563.1	0
OG0000003	Cs	orange1.1t02718.1	0
OG0000003	Cs	orange1.1t02895.1	0
OG0000003	Cs	orange1.1t03311.1	0
OG0000003	Cs	orange1.1t03369.1	0
OG0000003	Cs	orange1.1t03384.1	0
OG0000003	Cs	orange1.1t03422.1	0
OG0000003	Cs	orange1.1t03485.1	0.0554561
OG0000003	Cs	orange1.1t03547.1	0
OG0000003	Cs	orange1.1t03679.1	0
OG0000003	Cs	orange1.1t03947.1	0.895902
OG0000003	Cs	orange1.1t04185.1	0
OG0000003	Cs	orange1.1t04240.1	0
OG0000003	Cs	orange1.1t04241.1	0
OG0000003	Cs	orange1.1t04387.1	0
OG0000003	Cs	orange1.1t04466.1	0
OG0000003	Cs	orange1.1t04587.1	0
OG0000003	Cs	orange1.1t04642.1	0
OG0000003	Cs	orange1.1t04689.1	0
OG0000003	Cs	orange1.1t04698.1	0
OG0000003	Cs	orange1.1t04922.1	0.16011
OG0000003	Cs	orange1.1t05283.1	0
OG0000003	Cs	orange1.1t05602.1	0
OG0000003	Cs	orange1.1t05654.1	0
OG0000003	Cs	orange1.1t05743.1	0
OG0000003	Cs	orange1.1t05819.1	0
OG0000004	Cs	Cs1g02500.1	0.0213961
OG0000004	Cs	Cs1g05310.1	0
OG0000004	Cs	Cs1g09870.1	0
OG0000004	Cs	Cs1g09950.1	0
OG0000004	Cs	Cs1g10410.1	0
OG0000004	Cs	Cs1g11460.1	0
OG0000004	Cs	Cs2g05300.1	0
OG0000004	Cs	Cs2g07890.1	0.0948369
OG0000004	Cs	Cs2g07900.1	0
OG0000004	Cs	Cs2g14580.1	0
OG0000004	Cs	Cs2g14950.1	0.0893888
OG0000004	Cs	Cs2g16100.1	0
OG0000004	Cs	Cs2g19570.1	0
OG0000004	Cs	Cs2g21250.1	0
OG0000004	Cs	Cs2g21500.1	0
OG0000004	Cs	Cs2g26870.1	0
OG0000004	Cs	Cs2g29340.1	0.748246
OG0000004	Cs	Cs2g30720.1	0
OG0000004	Cs	Cs3g01860.1	0
OG0000004	Cs	Cs3g04690.1	0
OG0000004	Cs	Cs3g05630.1	0
OG0000004	Cs	Cs3g05710.1	0
OG0000004	Cs	Cs3g05790.1	0.0589083
OG0000004	Cs	Cs3g07410.1	0
OG0000004	Cs	Cs3g07690.1	0
OG0000004	Cs	Cs3g07700.1	0
OG0000004	Cs	Cs3g08590.1	0
OG0000004	Cs	Cs3g09930.1	0
OG0000004	Cs	Cs3g09940.1	0
OG0000004	Cs	Cs3g14630.1	0
OG0000004	Cs	Cs3g20360.1	0.486344
OG0000004	Cs	Cs3g20400.1	0
OG0000004	Cs	Cs3g23790.1	0
OG0000004	Cs	Cs3g23800.1	0
OG0000004	Cs	Cs4g07390.1	0
OG0000004	Cs	Cs4g11770.1	0
OG0000004	Cs	Cs4g13340.1	0
OG0000004	Cs	Cs4g13790.1	0
OG0000004	Cs	Cs5g13920.1	0
OG0000004	Cs	Cs5g14640.1	0
OG0000004	Cs	Cs5g15800.1	0
OG0000004	Cs	Cs5g15810.1	0
OG0000004	Cs	Cs5g15840.1	0
OG0000004	Cs	Cs5g16910.1	0
OG0000004	Cs	Cs5g18520.1	0
OG0000004	Cs	Cs5g19580.1	0
OG0000004	Cs	Cs5g20120.1	0
OG0000004	Cs	Cs5g25580.1	0
OG0000004	Cs	Cs5g31820.1	0.0213961
OG0000004	Cs	Cs6g03510.1	0
OG0000004	Cs	Cs6g03990.1	0
OG0000004	Cs	Cs6g08170.1	0
OG0000004	Cs	Cs6g08870.1	0
OG0000004	Cs	Cs6g11680.1	0
OG0000004	Cs	Cs6g20040.1	0
OG0000004	Cs	Cs7g04780.1	0
OG0000004	Cs	Cs7g11930.1	0.122896
OG0000004	Cs	Cs7g16540.1	0
OG0000004	Cs	Cs7g17900.1	0
OG0000004	Cs	Cs7g18170.1	0
OG0000004	Cs	Cs7g20640.1	0
OG0000004	Cs	Cs7g21540.1	0
OG0000004	Cs	Cs7g22260.1	0
OG0000004	Cs	Cs7g22550.1	0
OG0000004	Cs	Cs8g06220.1	0
OG0000004	Cs	Cs8g06910.1	0.0826049
OG0000004	Cs	Cs8g09370.1	0.0939507
OG0000004	Cs	Cs8g09560.1	0
OG0000004	Cs	Cs8g11280.1	0
OG0000004	Cs	Cs8g11980.1	0
OG0000004	Cs	Cs8g12760.1	0
OG0000004	Cs	Cs8g13350.1	0
OG0000004	Cs	Cs8g13470.1	0
OG0000004	Cs	Cs9g03260.1	0
OG0000004	Cs	Cs9g11060.1	0
OG0000004	Cs	Cs9g12310.1	0
OG0000004	Cs	Cs9g12320.1	0
OG0000004	Cs	Cs9g15850.1	0
OG0000004	Cs	Cs9g16290.1	0
OG0000004	Cr	MSYJ051310.1	0.858205
OG0000004	Cr	MSYJ172100.1	0
OG0000004	Cs	orange1.1t00024.1	0
OG0000004	Cs	orange1.1t00779.1	0
OG0000004	Cs	orange1.1t00786.1	0
OG0000004	Cs	orange1.1t00896.1	0
OG0000004	Cs	orange1.1t00980.1	0
OG0000004	Cs	orange1.1t01174.1	0
OG0000004	Cs	orange1.1t01360.1	0
OG0000004	Cs	orange1.1t01522.1	0
OG0000004	Cs	orange1.1t01628.1	0
OG0000004	Cs	orange1.1t01711.1	0
OG0000004	Cs	orange1.1t01878.1	0.735525
OG0000004	Cs	orange1.1t01960.1	0
OG0000004	Cs	orange1.1t02126.1	0
OG0000004	Cs	orange1.1t02292.1	0.239763
OG0000004	Cs	orange1.1t02777.1	0
OG0000004	Cs	orange1.1t02929.1	0
OG0000004	Cs	orange1.1t03108.1	0
OG0000004	Cs	orange1.1t03132.1	0.0468393
OG0000004	Cs	orange1.1t03134.1	0
OG0000004	Cs	orange1.1t03215.1	0.192653
OG0000004	Cs	orange1.1t03345.1	0
OG0000004	Cs	orange1.1t03586.1	0
OG0000004	Cs	orange1.1t03590.1	0
OG0000004	Cs	orange1.1t03631.1	0
OG0000004	Cs	orange1.1t03634.1	0
OG0000004	Cs	orange1.1t03677.1	0
OG0000004	Cs	orange1.1t03825.1	0
OG0000004	Cs	orange1.1t03933.1	0.320285
OG0000004	Cs	orange1.1t03951.1	0.203897
OG0000004	Cs	orange1.1t04415.1	0
OG0000004	Cs	orange1.1t04622.1	0
OG0000004	Cs	orange1.1t04631.1	0
OG0000004	Cs	orange1.1t04959.1	0
OG0000004	Cs	orange1.1t04960.1	0
OG0000004	Cs	orange1.1t05154.1	0.298657
OG0000004	Cs	orange1.1t05279.1	0
OG0000004	Cs	orange1.1t05340.1	0.36179
OG0000004	Cs	orange1.1t05444.1	0
OG0000004	Cs	orange1.1t05563.1	0
OG0000005	Cs	Cs1g09860.1	0.904261
OG0000005	Cs	Cs1g10980.1	0.494945
OG0000005	Cs	Cs1g19030.1	0
OG0000005	Cs	Cs1g19040.1	0
OG0000005	Cs	Cs1g23140.1	0.559624
OG0000005	Cs	Cs1g25320.1	0
OG0000005	Cs	Cs2g20740.1	0
OG0000005	Cs	Cs2g20800.1	0
OG0000005	Cs	Cs2g21290.1	0
OG0000005	Cs	Cs2g21300.1	0
OG0000005	Cs	Cs2g21410.1	0
OG0000005	Cs	Cs2g22290.1	0
OG0000005	Cs	Cs2g22880.1	0
OG0000005	Cs	Cs2g23490.1	0
OG0000005	Cs	Cs3g03380.1	0
OG0000005	Cs	Cs3g04400.1	0
OG0000005	Cs	Cs3g05260.1	0.556136
OG0000005	Cs	Cs3g05860.1	0
OG0000005	Cs	Cs4g08830.1	0
OG0000005	Cs	Cs4g08840.1	0
OG0000005	Cs	Cs4g13360.1	0
OG0000005	Cs	Cs4g14400.1	0
OG0000005	Cs	Cs4g14460.1	0
OG0000005	Cs	Cs4g14830.1	0
OG0000005	Cs	Cs4g15080.1	0
OG0000005	Cs	Cs5g10980.1	7.07702
OG0000005	Cs	Cs5g11080.1	0
OG0000005	Cs	Cs5g15610.1	0
OG0000005	Cs	Cs5g16090.1	0
OG0000005	Cs	Cs5g16640.1	0
OG0000005	Cs	Cs5g16900.1	0
OG0000005	Cs	Cs5g17420.1	0
OG0000005	Cs	Cs5g17780.1	0
OG0000005	Cs	Cs5g18110.1	0
OG0000005	Cs	Cs5g18670.1	0.130962
OG0000005	Cs	Cs5g19290.1	0
OG0000005	Cs	Cs5g21720.1	0
OG0000005	Cs	Cs5g23810.1	0
OG0000005	Cs	Cs5g24080.1	0.303204
OG0000005	Cs	Cs6g06390.1	0
OG0000005	Cs	Cs6g06400.1	0
OG0000005	Cs	Cs6g12140.1	0.0188761
OG0000005	Cs	Cs7g18820.1	0
OG0000005	Cs	Cs7g20090.1	0
OG0000005	Cs	Cs7g20110.1	0.180426
OG0000005	Cs	Cs7g20120.1	0
OG0000005	Cs	Cs7g20160.1	0
OG0000005	Cs	Cs7g22040.1	0
OG0000005	Cs	Cs7g22050.1	0
OG0000005	Cs	Cs7g22150.1	0
OG0000005	Cs	Cs7g24600.1	0.0335333
OG0000005	Cs	Cs7g25020.1	0
OG0000005	Cs	Cs8g09460.1	0
OG0000005	Cs	Cs8g09470.1	0.086033
OG0000005	Cs	Cs8g10970.1	0
OG0000005	Cs	Cs8g11120.1	0
OG0000005	Cs	Cs8g11450.1	0
OG0000005	Cs	Cs8g11460.1	0
OG0000005	Cs	Cs8g12130.1	0
OG0000005	Cs	Cs8g12200.1	0.0357366
OG0000005	Cs	Cs9g11070.1	0
OG0000005	Cs	Cs9g11080.1	0
OG0000005	Cs	Cs9g11770.1	0
OG0000005	Cs	Cs9g13400.1	0
OG0000005	Cr	MSYJ215650.1	0
OG0000005	Cs	orange1.1t00022.1	0
OG0000005	Cs	orange1.1t00057.1	0.19573
OG0000005	Cs	orange1.1t00083.1	0
OG0000005	Cs	orange1.1t00124.1	0
OG0000005	Cs	orange1.1t00163.1	0
OG0000005	Cs	orange1.1t00671.1	0
OG0000005	Cs	orange1.1t00693.1	0
OG0000005	Cs	orange1.1t00753.1	0
OG0000005	Cs	orange1.1t00819.1	0
OG0000005	Cs	orange1.1t00833.1	0
OG0000005	Cs	orange1.1t00847.1	0
OG0000005	Cs	orange1.1t00874.1	0
OG0000005	Cs	orange1.1t00875.1	0
OG0000005	Cs	orange1.1t00887.1	0
OG0000005	Cs	orange1.1t00954.1	0
OG0000005	Cs	orange1.1t01234.1	0
OG0000005	Cs	orange1.1t01235.1	0
OG0000005	Cs	orange1.1t01502.1	0
OG0000005	Cs	orange1.1t01830.1	0
OG0000005	Cs	orange1.1t02358.1	0
OG0000005	Cs	orange1.1t02359.1	0
OG0000005	Cs	orange1.1t02429.1	0
OG0000005	Cs	orange1.1t02594.1	0
OG0000005	Cs	orange1.1t02686.1	0
OG0000005	Cs	orange1.1t02838.1	0
OG0000005	Cs	orange1.1t02902.1	0
OG0000005	Cs	orange1.1t02949.1	0
OG0000005	Cs	orange1.1t02966.1	0
OG0000005	Cs	orange1.1t02998.1	0
OG0000005	Cs	orange1.1t03381.1	0
OG0000005	Cs	orange1.1t03566.1	0
OG0000005	Cs	orange1.1t03661.1	0
OG0000005	Cs	orange1.1t03829.1	0
OG0000005	Cs	orange1.1t03861.1	0
OG0000005	Cs	orange1.1t03928.1	0
OG0000005	Cs	orange1.1t03990.1	0
OG0000005	Cs	orange1.1t04271.1	0
OG0000005	Cs	orange1.1t04281.1	0
OG0000005	Cs	orange1.1t04461.1	0
OG0000005	Cs	orange1.1t04820.1	0
OG0000005	Cs	orange1.1t04927.1	0.169065
OG0000005	Cs	orange1.1t04949.1	0
OG0000005	Cs	orange1.1t05023.1	0
OG0000005	Cs	orange1.1t05156.1	0
OG0000006	Cs	Cs1g04160.1	0
OG0000006	Cs	Cs1g05890.1	0.283933
OG0000006	Cs	Cs1g07050.1	0
OG0000006	Cs	Cs1g10330.1	0.104258
OG0000006	Cs	Cs1g10800.1	0.0508039
OG0000006	Cs	Cs1g10810.1	0.280159
OG0000006	Cs	Cs1g12040.1	0
OG0000006	Cs	Cs1g12610.1	1.20152
OG0000006	Cs	Cs2g05480.1	0
OG0000006	Cs	Cs2g08660.1	0.102253
OG0000006	Cs	Cs2g08710.1	0.0632842
OG0000006	Cs	Cs2g26070.1	0
OG0000006	Cs	Cs2g26480.1	0.0229681
OG0000006	Cs	Cs2g29190.1	0.0286173
OG0000006	Cs	Cs3g03700.1	0
OG0000006	Cs	Cs3g06400.1	0
OG0000006	Cs	Cs3g07340.1	0
OG0000006	Cs	Cs3g10360.1	0
OG0000006	Cs	Cs3g11730.1	0
OG0000006	Cs	Cs3g14030.1	0
OG0000006	Cs	Cs3g15810.1	0
OG0000006	Cs	Cs4g14340.1	0.0914386
OG0000006	Cs	Cs4g14430.1	0.0942553
OG0000006	Cs	Cs4g15060.1	0
OG0000006	Cs	Cs4g16190.1	0
OG0000006	Cs	Cs4g19920.1	1.75903
OG0000006	Cs	Cs5g10300.1	0
OG0000006	Cs	Cs5g11150.1	0.112929
OG0000006	Cs	Cs5g13320.1	0
OG0000006	Cs	Cs5g13370.1	0
OG0000006	Cs	Cs5g13720.1	0
OG0000006	Cs	Cs5g16410.1	0.129735
OG0000006	Cs	Cs5g17630.1	0
OG0000006	Cs	Cs5g21500.1	0
OG0000006	Cs	Cs5g27870.1	0
OG0000006	Cs	Cs5g31930.1	0
OG0000006	Cs	Cs5g31940.1	0
OG0000006	Cs	Cs5g31950.1	0
OG0000006	Cs	Cs5g34790.1	3.46114
OG0000006	Cs	Cs6g03230.1	12.3569
OG0000006	Cs	Cs6g03240.1	6.21902
OG0000006	Cs	Cs6g03980.1	0
OG0000006	Cs	Cs6g04160.1	0
OG0000006	Cs	Cs6g04170.1	0
OG0000006	Cs	Cs6g04180.1	0
OG0000006	Cs	Cs6g04220.1	0
OG0000006	Cs	Cs6g05370.1	2.06878
OG0000006	Cs	Cs6g09200.1	0
OG0000006	Cs	Cs6g09210.1	0
OG0000006	Cs	Cs6g09220.1	0
OG0000006	Cs	Cs7g05480.1	0.0518321
OG0000006	Cs	Cs7g14870.1	0
OG0000006	Cs	Cs7g15140.1	0
OG0000006	Cs	Cs7g15150.1	7.5421
OG0000006	Cs	Cs7g18490.1	0
OG0000006	Cs	Cs7g18980.1	0.267671
OG0000006	Cs	Cs7g18990.1	0.675741
OG0000006	Cs	Cs7g20020.1	0
OG0000006	Cs	Cs7g20720.1	0
OG0000006	Cs	Cs7g22630.1	1.18623
OG0000006	Cs	Cs7g23140.1	0
OG0000006	Cs	Cs7g23290.1	0
OG0000006	Cs	Cs7g24440.1	0
OG0000006	Cs	Cs7g24510.1	0
OG0000006	Cs	Cs7g26310.1	0.0569047
OG0000006	Cs	Cs8g07140.1	0
OG0000006	Cs	Cs8g07150.1	0.798448
OG0000006	Cs	Cs8g10330.1	0
OG0000006	Cs	Cs8g11830.1	0
OG0000006	Cs	Cs9g13020.1	2.72539
OG0000006	Cs	Cs9g13640.1	0
OG0000006	Cs	Cs9g17390.1	0
OG0000006	Cs	Cs9g17400.1	0
OG0000006	Cr	MSYJ023720.1	38.0833
OG0000006	Cs	orange1.1t00076.1	0.0163956
OG0000006	Cs	orange1.1t00814.1	0
OG0000006	Cs	orange1.1t00824.1	0.861969
OG0000006	Cs	orange1.1t01067.1	0
OG0000006	Cs	orange1.1t01254.1	0
OG0000006	Cs	orange1.1t02351.1	0.0263939
OG0000006	Cs	orange1.1t02381.1	0
OG0000006	Cs	orange1.1t02383.1	0
OG0000006	Cs	orange1.1t02450.1	0
OG0000006	Cs	orange1.1t02497.1	0
OG0000006	Cs	orange1.1t02559.1	0
OG0000006	Cs	orange1.1t02560.1	0
OG0000006	Cs	orange1.1t03207.1	0
OG0000006	Cs	orange1.1t03330.1	0
OG0000006	Cs	orange1.1t03379.1	0
OG0000006	Cs	orange1.1t04048.1	0
OG0000006	Cs	orange1.1t04062.1	5.43212
OG0000006	Cs	orange1.1t04135.1	0
OG0000006	Cs	orange1.1t04136.1	0
OG0000006	Cs	orange1.1t04137.1	0
OG0000006	Cs	orange1.1t04138.1	0
OG0000006	Cs	orange1.1t04284.1	0.0213564
OG0000006	Cs	orange1.1t04359.1	0
OG0000006	Cs	orange1.1t04727.1	0
OG0000006	Cs	orange1.1t04956.1	0.491815
OG0000006	Cs	orange1.1t04995.1	0
OG0000006	Cs	orange1.1t05714.1	0
OG0000007	Cs	Cs1g03750.1	0
OG0000007	Cs	Cs1g08800.1	0
OG0000007	Cs	Cs2g22930.1	0
OG0000007	Cs	Cs2g23090.1	0
OG0000007	Cs	Cs2g23380.1	0
OG0000007	Cs	Cs2g23390.1	0
OG0000007	Cs	Cs2g23950.1	0.0588937
OG0000007	Cs	Cs2g24000.1	0
OG0000007	Cs	Cs2g24010.1	0
OG0000007	Cs	Cs2g24230.1	0
OG0000007	Cs	Cs2g28460.1	12.7737
OG0000007	Cs	Cs3g02060.1	0
OG0000007	Cs	Cs3g04220.1	0
OG0000007	Cs	Cs3g12450.1	0
OG0000007	Cs	Cs4g09280.1	9.65439
OG0000007	Cs	Cs4g14300.1	0
OG0000007	Cs	Cs4g14330.1	0
OG0000007	Cs	Cs4g14940.1	0
OG0000007	Cs	Cs4g15070.1	0
OG0000007	Cs	Cs5g11170.1	0
OG0000007	Cs	Cs5g11190.1	0
OG0000007	Cs	Cs5g11250.1	0
OG0000007	Cs	Cs5g14990.1	0
OG0000007	Cs	Cs5g16050.1	0.0697564
OG0000007	Cs	Cs5g16140.1	0
OG0000007	Cs	Cs5g16790.1	0
OG0000007	Cs	Cs5g19900.1	0
OG0000007	Cs	Cs5g21810.1	0
OG0000007	Cs	Cs5g23730.1	0
OG0000007	Cs	Cs6g01590.1	0
OG0000007	Cs	Cs6g02420.1	0
OG0000007	Cs	Cs6g03190.1	0
OG0000007	Cs	Cs6g04990.1	0
OG0000007	Cs	Cs6g05020.1	0
OG0000007	Cs	Cs6g08780.1	0
OG0000007	Cs	Cs6g11790.1	0
OG0000007	Cs	Cs7g20930.1	0
OG0000007	Cs	Cs7g22160.1	0
OG0000007	Cs	Cs7g24210.1	0
OG0000007	Cs	Cs7g24220.1	12.9696
OG0000007	Cs	Cs7g25210.1	0
OG0000007	Cs	Cs8g06100.1	0
OG0000007	Cs	Cs8g06120.1	0
OG0000007	Cs	Cs8g10090.1	0
OG0000007	Cs	Cs8g10320.1	0
OG0000007	Cs	Cs8g11940.1	0
OG0000007	Cs	Cs8g12030.1	0
OG0000007	Cs	Cs8g13840.1	0
OG0000007	Cs	Cs8g13850.1	0
OG0000007	Cs	Cs9g09110.1	0
OG0000007	Cs	Cs9g16740.1	0.398367
OG0000007	Cs	orange1.1t00085.1	0
OG0000007	Cs	orange1.1t00698.1	0
OG0000007	Cs	orange1.1t00738.1	0
OG0000007	Cs	orange1.1t00754.1	0
OG0000007	Cs	orange1.1t00755.1	0
OG0000007	Cs	orange1.1t00823.1	0
OG0000007	Cs	orange1.1t00834.1	0
OG0000007	Cs	orange1.1t00835.1	0
OG0000007	Cs	orange1.1t00849.1	0
OG0000007	Cs	orange1.1t00884.1	0
OG0000007	Cs	orange1.1t00922.1	0
OG0000007	Cs	orange1.1t01012.1	0
OG0000007	Cs	orange1.1t01057.1	0
OG0000007	Cs	orange1.1t01407.1	0
OG0000007	Cs	orange1.1t01998.1	0
OG0000007	Cs	orange1.1t02396.1	0.0835026
OG0000007	Cs	orange1.1t02646.1	0
OG0000007	Cs	orange1.1t02740.1	0
OG0000007	Cs	orange1.1t02741.1	0
OG0000007	Cs	orange1.1t03008.1	0
OG0000007	Cs	orange1.1t03457.1	0
OG0000007	Cs	orange1.1t03458.1	0
OG0000007	Cs	orange1.1t03515.1	0
OG0000007	Cs	orange1.1t03565.1	0
OG0000007	Cs	orange1.1t03817.1	0
OG0000007	Cs	orange1.1t03854.1	0
OG0000007	Cs	orange1.1t03936.1	0
OG0000007	Cs	orange1.1t03943.1	0
OG0000007	Cs	orange1.1t04154.1	0
OG0000007	Cs	orange1.1t04280.1	0
OG0000007	Cs	orange1.1t04554.1	0
OG0000007	Cs	orange1.1t04693.1	0
OG0000007	Cs	orange1.1t04822.1	0
OG0000007	Cs	orange1.1t04837.1	0
OG0000007	Cs	orange1.1t04998.1	0
OG0000007	Cs	orange1.1t05020.1	0
OG0000007	Cs	orange1.1t05076.1	0
OG0000007	Cs	orange1.1t05151.1	0
OG0000008	Cs	Cs1g04310.1	0.998465
OG0000008	Cs	Cs1g05640.1	0
OG0000008	Cs	Cs1g09800.1	0
OG0000008	Cs	Cs1g26310.1	0.0484289
OG0000008	Cs	Cs2g08470.1	0.531498
OG0000008	Cs	Cs2g11090.1	0
OG0000008	Cs	Cs2g15110.1	0
OG0000008	Cs	Cs2g18960.1	0.105014
OG0000008	Cs	Cs2g20440.1	0
OG0000008	Cs	Cs2g24510.1	0
OG0000008	Cs	Cs2g24660.1	0
OG0000008	Cs	Cs3g02810.1	0
OG0000008	Cs	Cs3g03400.1	0
OG0000008	Cs	Cs3g03580.1	0
OG0000008	Cs	Cs3g04820.1	0.0743767
OG0000008	Cs	Cs3g05270.1	0
OG0000008	Cs	Cs3g06000.1	0
OG0000008	Cs	Cs3g27000.1	0.283806
OG0000008	Cs	Cs4g12010.1	0
OG0000008	Cs	Cs4g12430.1	0.0184408
OG0000008	Cs	Cs4g13820.1	0
OG0000008	Cs	Cs4g17670.1	0
OG0000008	Cs	Cs4g17740.1	0
OG0000008	Cs	Cs5g13380.1	0
OG0000008	Cs	Cs5g17050.1	0
OG0000008	Cs	Cs5g17890.1	0.186813
OG0000008	Cs	Cs6g02220.1	0
OG0000008	Cs	Cs6g03040.1	0
OG0000008	Cs	Cs6g05200.1	0
OG0000008	Cs	Cs6g05290.1	0
OG0000008	Cs	Cs6g06450.1	0.251475
OG0000008	Cs	Cs7g15530.1	0
OG0000008	Cs	Cs7g16570.1	0
OG0000008	Cs	Cs7g16700.1	0
OG0000008	Cs	Cs7g17660.1	0
OG0000008	Cs	Cs7g19790.1	0
OG0000008	Cs	Cs7g19970.1	0
OG0000008	Cs	Cs7g20210.1	0
OG0000008	Cs	Cs7g21770.1	0.0462427
OG0000008	Cs	Cs7g21960.1	0
OG0000008	Cs	Cs7g22310.1	0
OG0000008	Cs	Cs7g22680.1	0
OG0000008	Cs	Cs7g23470.1	0
OG0000008	Cs	Cs7g23940.1	0
OG0000008	Cs	Cs7g25080.1	0.101513
OG0000008	Cs	Cs7g26460.1	0
OG0000008	Cs	Cs7g26520.1	0.0911806
OG0000008	Cs	Cs7g27220.1	0
OG0000008	Cs	Cs7g28310.1	0.757658
OG0000008	Cs	Cs7g31550.1	0.0446094
OG0000008	Cs	Cs8g10000.1	0
OG0000008	Cs	Cs8g10410.1	0
OG0000008	Cs	Cs8g11780.1	0
OG0000008	Cs	Cs8g12470.1	0.0623427
OG0000008	Cs	Cs8g12660.1	0
OG0000008	Cs	Cs8g13860.1	0
OG0000008	Cs	Cs9g03380.1	0
OG0000008	Cs	Cs9g03450.1	0
OG0000008	Cs	Cs9g05580.1	0
OG0000008	Cs	Cs9g10670.1	0
OG0000008	Cs	Cs9g11010.1	0
OG0000008	Cs	Cs9g16280.1	0
OG0000008	Cr	MSYJ041690.1	0
OG0000008	Cr	MSYJ046650.1	3.20769
OG0000008	Cr	MSYJ089930.1	0
OG0000008	Cr	MSYJ158700.1	0
OG0000008	Cr	MSYJ158880.1	0.280963
OG0000008	Cr	MSYJ256680.1	0
OG0000008	Cr	MSYJ272190.1	0
OG0000008	Cr	MSYJ286480.1	0
OG0000008	Cs	orange1.1t00445.1	0
OG0000008	Cs	orange1.1t01387.1	0
OG0000008	Cs	orange1.1t02088.1	0
OG0000008	Cs	orange1.1t02435.1	0
OG0000008	Cs	orange1.1t02776.1	0
OG0000008	Cs	orange1.1t03093.1	0
OG0000008	Cs	orange1.1t03189.1	0
OG0000008	Cs	orange1.1t03538.1	0.0383158
OG0000008	Cs	orange1.1t03539.1	0.0220625
OG0000008	Cs	orange1.1t03959.1	0
OG0000008	Cs	orange1.1t05407.1	0
OG0000008	Cs	orange1.1t05451.1	0.117351
OG0000008	Cs	orange1.1t05741.1	0
