Orthogroup	Cr	Cr.expr	Cs	Cs.expr
OG0008042	MSYJ219900.1	0	Cs5g30010.1	0
OG0008043	MSYJ248170.1	0	Cs4g12550.1	0
OG0008044	MSYJ249220.1	6.19566	Cs7g27410.1	7.05667
OG0008047	MSYJ166530.1	1.71568	Cs9g06450.1	1.58696
OG0008048	MSYJ206290.1	2.82064	Cs8g17940.1	4.60467
OG0008049	MSYJ270300.1	72.7941	Cs5g01100.1	109.978
OG0008050	MSYJ208900.1	0.0731005	Cs7g12370.1	0.219541
OG0008052	MSYJ150320.1	1.36506	orange1.1t01579.1	12.3017
OG0008053	MSYJ119920.1	92.8914	Cs6g21450.1	41.0377
OG0008054	MSYJ225540.1	4.18876	Cs5g24550.1	0.713156
OG0008055	MSYJ087420.1	0.0734267	Cs4g08300.1	0
OG0008056	MSYJ104350.1	0	Cs4g17030.1	0
OG0008057	MSYJ139690.1	1.6915	Cs9g04530.1	0.351275
OG0008059	MSYJ152170.1	968.201	orange1.1t00072.1	127.197
OG0008060	MSYJ264910.1	4.91363	Cs7g11680.1	10.5842
OG0008061	MSYJ231210.1	2.61909	Cs5g05640.1	2.73932
OG0008062	MSYJ260880.1	3.51687	Cs2g14910.1	14.6028
OG0008063	MSYJ127410.1	5.70293	Cs4g14700.1	17.3736
OG0008064	MSYJ013190.1	134.046	Cs1g16570.1	133.751
OG0008065	MSYJ097810.1	0	Cs7g22110.1	0
OG0008066	MSYJ172850.1	27.1087	Cs5g23070.1	52.0264
OG0008068	MSYJ116620.1	1.0713	Cs5g16350.1	0.0874063
OG0008069	MSYJ262140.1	17.0912	Cs7g08850.1	33.2403
OG0008070	MSYJ177350.1	5.99935	Cs5g12310.1	14.5574
OG0008071	MSYJ107800.1	0.133096	Cs1g03100.1	0
OG0008074	MSYJ227890.1	0.213901	Cs1g06720.1	0.373882
OG0008075	MSYJ129360.1	90.2868	Cs5g28320.2	86.8019
OG0008076	MSYJ150000.1	0.026985	Cs4g16770.1	0
OG0008077	MSYJ153530.1	0.310006	orange1.1t05775.1	0
OG0008079	MSYJ159350.1	0	orange1.1t02714.1	0
OG0008080	MSYJ257160.1	97.3892	Cs3g24230.1	27.8785
OG0008081	MSYJ158920.1	16.0112	Cs1g16210.1	49.8263
OG0008082	MSYJ128910.1	2.98468	Cs8g09590.1	1.25324
OG0008083	MSYJ133220.1	0	Cs2g12140.1	0.419607
OG0008084	MSYJ194330.1	7.09993	Cs4g16210.1	33.1376
OG0008086	MSYJ123280.1	463.761	Cs4g07040.1	223.014
OG0008087	MSYJ222920.1	0.588265	Cs3g13750.1	0.855632
OG0008088	MSYJ107560.1	27.3934	Cs1g02860.1	33.0481
OG0008089	MSYJ266560.1	79.925	orange1.1t02015.1	75.0727
OG0008092	MSYJ162230.1	68.9634	Cs7g02150.2	79.4772
OG0008095	MSYJ134290.1	0	Cs2g13210.1	0
OG0008097	MSYJ183500.1	85.5863	Cs2g07620.1	56.3263
OG0008098	MSYJ036800.1	6.67376	Cs6g17800.1	13.3759
OG0008100	MSYJ178520.1	24.5746	Cs7g26660.1	24.256
OG0008101	MSYJ064290.1	4.03971	Cs3g18410.1	0.223461
OG0008105	MSYJ008730.1	0	Cs5g25570.1	0
OG0008106	MSYJ162570.1	0.456224	Cs7g01800.1	0.171769
OG0008109	MSYJ012240.1	4.58035	Cs1g17620.1	6.91116
OG0008110	MSYJ214750.1	0.0486369	Cs5g18930.1	0.0646791
OG0008111	MSYJ038840.1	0	Cs6g19850.1	0.0406136
OG0008113	MSYJ203000.1	1.39698	Cs6g02160.1	0.10128
OG0008114	MSYJ036960.1	16.5825	Cs6g17960.1	4.75254
OG0008116	MSYJ186430.1	6.60891	Cs2g04550.1	0.192009
OG0008117	MSYJ213360.1	2.48116	Cs7g32140.1	1.63211
OG0008118	MSYJ215770.1	0.0535615	orange1.1t00892.1	0
OG0008119	MSYJ193290.1	2.88114	Cs2g30290.1	1.07102
OG0008120	MSYJ030530.1	11.3136	Cs6g10970.1	5.53398
OG0008121	MSYJ069330.1	1.31988	Cs6g20430.1	0.271381
OG0008122	MSYJ243990.1	0.339577	Cs3g10390.1	0.842209
OG0008123	MSYJ099740.1	1.76681	Cs1g08590.1	1.91915
OG0008124	MSYJ034830.1	16.768	Cs6g15830.1	7.9781
OG0008125	MSYJ048340.1	0.9135	Cs1g20190.1	0.15989
OG0008127	MSYJ138610.1	0	Cs1g13380.1	0.0284535
OG0008129	MSYJ082790.1	1.25898	Cs1g09040.1	1.55593
OG0008130	MSYJ162040.1	13.4091	Cs7g02240.1	28.2309
OG0008131	MSYJ150540.1	0	orange1.1t01615.1	0
OG0008132	MSYJ109740.1	11.8168	orange1.1t00321.1	3.48467
OG0008133	MSYJ261870.1	347.636	Cs7g08600.1	111.516
OG0008134	MSYJ174190.1	0	Cs6g01860.1	0
OG0008135	MSYJ164790.1	0	Cs2g15960.1	0
OG0008136	MSYJ272060.1	0.0945251	Cs9g15740.1	0.239065
OG0008137	MSYJ204250.1	95.7409	Cs8g19990.1	33.4103
OG0008139	MSYJ283170.1	47.5093	Cs1g06300.1	100.339
OG0008140	MSYJ209010.1	0	Cs7g12470.1	0
OG0008141	MSYJ214430.1	0.258488	Cs8g11360.1	0.0648405
OG0008145	MSYJ096480.1	3.05429	orange1.1t01163.1	1.00413
OG0008146	MSYJ105340.1	7.66568	Cs5g08250.1	3.47345
OG0008148	MSYJ023700.1	0	Cs6g09360.1	0
OG0008149	MSYJ083070.1	3.57758	Cs6g01060.1	38.3529
OG0008150	MSYJ013690.1	38.1062	Cs1g15860.1	19.2122
OG0008152	MSYJ051240.1	0.0657089	Cs7g30410.1	0.0341265
OG0008153	MSYJ208570.1	0	Cs7g12030.1	0
OG0008154	MSYJ285480.1	10.2707	Cs5g17250.1	13.6764
OG0008155	MSYJ273490.1	0	orange1.1t01801.1	0
OG0008156	MSYJ146810.1	84.9135	Cs4g18420.1	10.4454
OG0008158	MSYJ016930.1	115.721	Cs6g08480.1	495.56
OG0008159	MSYJ234000.1	20.284	Cs5g02630.1	5.81657
OG0008161	MSYJ184950.1	21.325	Cs2g06130.1	4.39828
OG0008163	MSYJ218890.1	26.1033	Cs5g31040.1	71.407
OG0008164	MSYJ109300.1	16.8175	orange1.1t00270.1	10.6207
OG0008165	MSYJ036890.1	5.37251	Cs6g17890.1	8.89295
OG0008166	MSYJ151300.1	5.60375	Cs3g07630.1	3.44514
OG0008168	MSYJ119480.1	5.62685	Cs6g21930.1	3.44777
OG0008169	MSYJ254930.1	0	Cs3g26580.1	0
OG0008170	MSYJ225420.1	6.53937	Cs5g24430.2	8.98737
OG0008171	MSYJ027960.1	80.3122	Cs2g21010.1	115.887
OG0008173	MSYJ147170.1	4.86621	Cs4g18770.1	19.2723
OG0008174	MSYJ135490.1	0.756718	Cs2g17340.1	0.0966868
OG0008175	MSYJ287100.1	187.845	orange1.1t00748.1	227.806
OG0008178	MSYJ239340.1	0.856225	Cs9g08920.1	0
OG0008179	MSYJ027210.1	22.1108	Cs2g21770.1	21.4396
OG0008182	MSYJ060140.1	0	Cs2g26990.1	0
OG0008187	MSYJ233710.1	282.638	Cs5g02910.1	157.252
OG0008188	MSYJ233500.1	0.417119	Cs5g03180.1	0.234446
OG0008191	MSYJ123100.1	41.8863	Cs4g06870.1	82.0089
OG0008192	MSYJ122180.1	99.8694	Cs4g05930.1	201.983
OG0008194	MSYJ189060.1	54.7811	Cs2g01740.1	30.892
OG0008196	MSYJ193320.1	0	Cs2g30250.1	0
OG0008197	MSYJ245990.1	0	Cs8g05240.1	0
OG0008198	MSYJ116140.1	37.2612	Cs9g13940.1	20.3167
OG0008201	MSYJ016870.1	20.6345	Cs6g08560.1	13.4297
OG0008202	MSYJ024250.1	106.367	orange1.1t01060.2	116.178
OG0008203	MSYJ051180.1	0	Cs7g30480.1	0
OG0008204	MSYJ138810.1	30.2369	Cs1g13610.1	8.73781
OG0008205	MSYJ175660.1	0.588034	Cs5g10520.1	2.9743
OG0008207	MSYJ001100.1	45.205	orange1.1t01034.1	126.851
OG0008209	MSYJ150500.1	26.1655	orange1.1t01602.1	72.6938
OG0008210	MSYJ064830.1	612.154	Cs3g17830.1	327.672
OG0008211	MSYJ251210.1	2.51099	Cs5g27950.1	0.729532
OG0008214	MSYJ243110.1	10.6469	Cs7g14810.1	10.3433
OG0008215	MSYJ185450.1	6.23382	Cs2g05520.1	5.44495
OG0008217	MSYJ147760.1	0.987651	Cs4g19370.1	0.573869
OG0008218	MSYJ256000.1	12.4807	Cs3g25430.1	29.41
OG0008219	MSYJ188320.1	0.076239	Cs2g02530.1	0
OG0008220	MSYJ264340.1	6.3255	Cs7g11030.1	8.26206
OG0008221	MSYJ153820.1	1.83617	orange1.1t02436.1	0.253654
OG0008222	MSYJ196940.1	72.2754	Cs8g14090.1	10.8621
OG0008225	MSYJ205630.1	14.821	Cs8g18550.1	12.7081
OG0008226	MSYJ216120.1	0	Cs9g15250.1	0
OG0008229	MSYJ225600.1	9.62153	Cs5g24630.1	37.6153
OG0008233	MSYJ225140.1	0	orange1.1t03684.1	0
OG0008234	MSYJ095750.1	0.171534	Cs7g27280.1	0.0736415
OG0008235	MSYJ051220.1	0	Cs7g30430.1	0
OG0008237	MSYJ287720.1	14.2528	Cs7g07880.1	10.9966
OG0008238	MSYJ090850.1	2.7936	Cs5g14100.1	1.34098
OG0008242	MSYJ278990.1	0.606036	Cs1g26020.1	0.509136
OG0008243	MSYJ211000.1	439.899	Cs9g17130.1	522.438
OG0008244	MSYJ244820.1	14.0607	Cs8g04030.1	8.74239
OG0008245	MSYJ133550.1	1.07488	Cs2g12500.1	0.0644634
OG0008246	MSYJ002330.1	0.29146	orange1.1t01333.1	0
OG0008248	MSYJ052510.1	0	Cs5g18390.1	0
OG0008249	MSYJ059190.1	51.6113	Cs2g28000.1	44.724
OG0008251	MSYJ246410.1	47.164	Cs8g05910.1	21.1256
OG0008252	MSYJ059920.1	74.2969	Cs2g27180.1	23.3766
OG0008253	MSYJ145380.1	0.0493949	Cs7g29580.1	0.358248
OG0008255	MSYJ255880.1	221.389	Cs3g25580.1	3.19872
OG0008257	MSYJ233690.1	0	Cs5g02930.1	0
OG0008259	MSYJ160470.1	23.8048	Cs7g03900.1	14.2939
OG0008260	MSYJ134840.1	28.5249	Cs2g16560.1	36.3896
OG0008261	MSYJ065200.1	7.54075	Cs3g17380.1	0.158726
OG0008262	MSYJ108070.1	30.9018	Cs1g03370.1	18.9601
OG0008266	MSYJ257630.1	16.2046	Cs3g23720.1	21.7363
OG0008267	MSYJ235080.1	0.282265	orange1.1t03541.1	0.103988
OG0008268	MSYJ264230.1	35.9547	Cs7g10930.1	58.0408
OG0008270	MSYJ016530.1	25.1074	Cs2g28510.1	3.50104
OG0008271	MSYJ157560.1	0.175648	Cs7g04930.1	0.0745169
OG0008273	MSYJ129560.1	0.228243	Cs5g28480.1	0
OG0008275	MSYJ121680.1	17.7361	Cs4g05430.1	27.3884
OG0008282	MSYJ135210.1	7.14887	Cs2g16990.1	9.88751
OG0008283	MSYJ032560.1	45.9656	Cs6g13370.1	12.7135
OG0008284	MSYJ020560.1	21.2592	Cs8g17320.1	10.5205
OG0008285	MSYJ272010.1	9.37815	Cs9g15700.1	12.7726
OG0008287	MSYJ015210.1	30.9732	Cs3g08520.1	25.4248
OG0008288	MSYJ115910.1	6.3955	orange1.1t03392.1	5.39536
OG0008289	MSYJ008520.1	2.67732	Cs5g25840.2	3.01854
OG0008290	MSYJ087940.1	0.174971	Cs2g22560.1	0
OG0008294	MSYJ047140.1	1.23017	Cs1g21330.1	0.476522
OG0008295	MSYJ193870.1	0	Cs2g01170.1	0
OG0008296	MSYJ195850.1	20.3406	Cs4g17750.1	20.4656
OG0008297	MSYJ148580.1	6.89687	Cs4g20220.1	8.08951
OG0008298	MSYJ239550.1	11.3983	Cs9g10650.1	34.7339
OG0008300	MSYJ118040.1	13.3649	Cs9g18550.1	41.235
OG0008301	MSYJ228850.1	0	Cs4g11130.1	0
OG0008302	MSYJ189200.1	7.57653	Cs2g01590.1	5.93314
OG0008303	MSYJ270250.1	0.17173	Cs5g01150.1	0.524577
OG0008305	MSYJ118500.1	0	Cs9g19030.1	0
OG0008306	MSYJ036100.1	0.551656	Cs6g17100.1	0.578396
OG0008312	MSYJ065940.1	25.9215	Cs3g16640.1	17.5394
OG0008313	MSYJ052780.1	14.037	orange1.1t03832.1	11.6097
OG0008315	MSYJ172790.1	35.6287	Cs5g23150.2	103.012
OG0008316	MSYJ221430.1	10.7852	orange1.1t02352.1	52.4108
OG0008317	MSYJ005630.1	17.9635	orange1.1t01269.1	45.9391
OG0008318	MSYJ240200.1	0	Cs9g10000.1	0
OG0008320	MSYJ283610.1	0	Cs1g06800.1	0
OG0008323	MSYJ219370.1	166.703	Cs5g30550.1	187.38
OG0008325	MSYJ074790.1	6.84561	Cs4g01850.1	2.54207
OG0008326	MSYJ189330.1	8.2851	Cs2g01450.1	14.8978
OG0008327	MSYJ079240.2	3.72609	Cs4g15570.1	3.23675
OG0008328	MSYJ020420.1	1.43748	Cs8g17160.1	0.402794
OG0008329	MSYJ125670.1	0	Cs2g09680.1	0
OG0008330	MSYJ186690.1	0.943393	Cs2g04280.1	1.95529
OG0008333	MSYJ284860.1	0.13164	orange1.1t04885.1	0.0948483
OG0008336	MSYJ083510.1	20.7989	Cs2g22110.1	16.0308
OG0008337	MSYJ106610.1	26.5801	Cs5g09470.1	27.2998
OG0008340	MSYJ281610.1	1.73119	Cs7g19180.1	0.255222
OG0008341	MSYJ209360.1	0.684941	Cs7g12850.1	1.04405
OG0008344	MSYJ087010.1	3.49306	Cs4g08770.1	11.9865
OG0008346	MSYJ206530.1	0	Cs8g17710.1	0
OG0008347	MSYJ050950.1	13.5697	Cs7g30780.1	19.7858
OG0008348	MSYJ249930.1	2.65003	Cs3g21460.2	0.54397
OG0008349	MSYJ009070.1	85.4531	Cs5g25170.1	164.733
OG0008350	MSYJ207200.1	367.732	orange1.1t04985.1	288.354
OG0008351	MSYJ167190.1	7.76651	Cs9g05660.1	1.93412
OG0008352	MSYJ030960.1	116.704	Cs6g11490.1	64.0173
OG0008354	MSYJ251530.1	31.7252	Cs5g27620.1	62.9004
OG0008356	MSYJ097420.1	2.23394	orange1.1t02617.1	0
OG0008357	MSYJ259000.1	209.501	Cs3g22360.1	608.686
OG0008358	MSYJ099080.1	5.88846	Cs1g09790.1	3.19891
OG0008359	MSYJ278060.1	0.0339443	Cs1g25090.1	0
OG0008360	MSYJ256050.1	0.819706	Cs3g25380.1	0.121693
OG0008361	MSYJ047290.1	62.7465	Cs1g21190.1	140.534
OG0008362	MSYJ013330.1	21.5734	Cs1g16460.2	40.578
OG0008364	MSYJ021980.1	0	orange1.1t02511.1	0
OG0008367	MSYJ193340.1	0.549712	Cs2g30230.1	0
OG0008368	MSYJ263790.1	0.414651	Cs7g10480.1	0.390222
OG0008370	MSYJ228710.1	5.37362	Cs4g11300.1	3.64464
OG0008371	MSYJ087950.1	0.0751649	Cs2g22610.1	0
OG0008372	MSYJ219490.1	56.5279	Cs5g30410.1	105.325
OG0008374	MSYJ111870.1	0	orange1.1t00547.1	0
OG0008375	MSYJ012160.1	5.34114	Cs1g17710.1	2.28547
OG0008376	MSYJ183810.1	222.027	Cs2g07320.1	175.72
OG0008377	MSYJ056420.1	5.00993	Cs2g18650.1	3.15609
OG0008378	MSYJ034390.1	0.262301	Cs6g15380.1	0.335719
OG0008379	MSYJ282260.1	31.4932	Cs7g17450.1	8.02292
OG0008381	MSYJ167380.1	41.6839	Cs9g05480.1	30.561
OG0008382	MSYJ284740.1	9.23582	Cs1g08080.1	3.254
OG0008384	MSYJ010120.1	15.2357	Cs3g11940.1	9.73178
OG0008385	MSYJ029860.1	13.7229	Cs1g18860.1	20.2378
OG0008386	MSYJ248340.1	0	Cs4g12760.1	0.0575163
OG0008387	MSYJ182400.1	31.6613	Cs1g22670.1	13.5252
OG0008391	MSYJ287150.1	44.0994	orange1.1t00756.1	25.0171
OG0008392	MSYJ027870.1	258.701	Cs2g21120.1	353.311
OG0008393	MSYJ141900.1	72.4316	Cs9g01670.1	98.4772
OG0008395	MSYJ277880.1	3.02274	Cs1g24860.1	0.203403
OG0008396	MSYJ093430.1	0	Cs5g06230.1	0
OG0008397	MSYJ101770.1	18.8119	Cs6g05460.1	14.5711
OG0008400	MSYJ025600.1	13.1254	orange1.1t00904.1	12.4331
OG0008401	MSYJ181250.1	79.266	Cs3g02540.1	128.335
OG0008402	MSYJ249790.1	14.8846	Cs3g21320.1	20.364
OG0008404	MSYJ205000.1	0.216179	Cs8g19260.1	0.179658
OG0008405	MSYJ081610.1	0	Cs1g04720.1	0
OG0008406	MSYJ190560.1	38.2293	Cs4g03390.1	11.6794
OG0008407	MSYJ018290.1	16.1573	orange1.1t03071.1	22.0603
OG0008408	MSYJ282480.1	11.1511	Cs1g14580.1	20.1751
OG0008411	MSYJ044720.1	5.64709	orange1.1t01934.1	3.29776
OG0008412	MSYJ066680.1	20.7122	Cs3g15790.1	44.598
OG0008414	MSYJ176120.1	44.047	Cs5g10910.1	3.55326
OG0008416	MSYJ149260.1	1.84193	Cs7g21690.1	2.38923
OG0008417	MSYJ209610.1	1.00089	Cs7g13100.1	1.56205
OG0008420	MSYJ148300.1	20.5413	Cs4g19940.1	20.847
OG0008421	MSYJ067340.1	2.17419	Cs3g15140.1	3.01795
OG0008423	MSYJ163000.1	0.126962	Cs7g01330.1	0.300644
OG0008424	MSYJ242280.1	0	orange1.1t05454.1	0
OG0008428	MSYJ141710.1	0	Cs9g01830.1	0
OG0008430	MSYJ093070.1	43.1544	Cs5g06630.1	31.7924
OG0008431	MSYJ188470.1	0.164311	Cs2g02380.1	0.0704848
OG0008433	MSYJ159310.1	0.720377	Cs3g07150.1	0.0513715
OG0008436	MSYJ075220.1	48.9303	Cs4g02260.1	20.8895
OG0008437	MSYJ022730.1	606.943	Cs9g09710.1	267.511
OG0008439	MSYJ211080.1	4.55585	Cs9g17210.1	99.3513
OG0008442	MSYJ121490.1	55.0565	Cs4g05200.1	22.0432
OG0008446	MSYJ286720.1	0	Cs5g20030.1	0
OG0008448	MSYJ156460.1	0.164087	Cs7g06170.2	0.0484702
OG0008451	MSYJ287880.1	4.68682	Cs7g08070.1	0.477895
OG0008454	MSYJ061470.1	0	Cs2g13840.1	0
OG0008455	MSYJ036090.1	125.152	Cs6g17090.1	62.4048
OG0008456	MSYJ001170.1	21.7924	Cs7g24330.1	66.9371
OG0008457	MSYJ068150.1	18.0895	Cs3g14430.1	6.93425
OG0008462	MSYJ267480.1	0.117286	Cs9g02890.1	0
OG0008463	MSYJ145940.1	0	Cs5g31920.1	0
OG0008464	MSYJ227810.1	0	orange1.1t04321.1	0.160616
OG0008465	MSYJ224020.1	0	Cs7g28640.1	0
OG0008466	MSYJ231640.1	25.0646	Cs5g05180.1	21.1202
OG0008467	MSYJ173880.1	4.54763	Cs6g01480.1	7.95833
OG0008468	MSYJ132950.1	0	Cs2g11880.1	0
OG0008469	MSYJ044650.1	0	orange1.1t01928.1	0
OG0008471	MSYJ172680.1	0	Cs5g23280.1	0.100163
OG0008473	MSYJ075160.1	18.1825	Cs4g02200.1	3.64065
OG0008474	MSYJ012530.1	106.02	Cs1g17350.1	36.0625
OG0008477	MSYJ174730.1	0.439139	Cs1g10760.1	10.3688
OG0008478	MSYJ081210.1	6.56458	Cs1g04400.1	8.35154
OG0008479	MSYJ183160.1	0.158662	Cs2g08020.1	1.0333
OG0008480	MSYJ021570.1	13.826	Cs4g13260.1	27.9561
OG0008481	MSYJ254830.1	35.0074	Cs3g26670.1	18.8387
OG0008482	MSYJ027310.1	13.2217	Cs2g21660.1	4.88929
OG0008484	MSYJ057020.1	0	Cs2g19280.1	0
OG0008485	MSYJ285450.1	0	Cs4g14570.1	0
OG0008486	MSYJ285690.1	0.270723	Cs5g17510.1	0.288847
OG0008487	MSYJ104800.1	0.14184	orange1.1t03291.1	0.0734957
OG0008488	MSYJ017980.1	0	Cs6g07310.1	0.428562
OG0008489	MSYJ182390.1	0	Cs1g22680.1	0.0765071
OG0008490	MSYJ278920.1	52.9985	Cs1g25940.1	43.6305
OG0008492	MSYJ107230.1	23.2857	Cs5g10080.1	119.197
OG0008494	MSYJ063620.1	5.45742	Cs3g19070.1	4.31578
OG0008495	MSYJ076700.1	4.58251	Cs6g02730.1	16.3226
OG0008496	MSYJ109580.1	14.8286	orange1.1t00305.1	2.5695
OG0008498	MSYJ017560.1	5.05218	Cs6g07720.1	4.15848
OG0008499	MSYJ136840.1	5.1382	orange1.1t04409.1	3.65621
OG0008502	MSYJ005020.1	30.3513	Cs1g11150.1	18.9769
OG0008506	MSYJ124520.1	0	orange1.1t02760.1	0.406122
OG0008507	MSYJ283130.1	867.37	Cs1g06240.1	202.735
OG0008508	MSYJ261560.1	2.45086	Cs7g08300.1	1.01561
OG0008510	MSYJ203840.1	13.3034	Cs8g20400.1	2.1187
OG0008511	MSYJ143970.1	30.1615	Cs8g03290.1	60.4226
OG0008512	MSYJ094370.1	0.75259	Cs6g12550.1	0.136821
OG0008513	MSYJ175480.1	28.1797	Cs5g10330.1	49.7873
OG0008515	MSYJ010350.1	44.0322	Cs3g11700.1	6.5811
OG0008516	MSYJ218750.1	32.3562	Cs5g31190.1	45.2567
OG0008518	MSYJ046740.1	22.0058	Cs1g21690.1	34.2057
OG0008519	MSYJ156480.1	18.0308	Cs7g06150.1	9.45868
OG0008520	MSYJ101190.1	42.3956	Cs6g06190.1	17.3917
OG0008521	MSYJ108830.1	138.782	orange1.1t00227.1	136.113
OG0008522	MSYJ121530.1	3.01769	Cs4g05250.1	0.441178
OG0008523	MSYJ009090.1	0.05091	Cs5g25150.1	0.158001
OG0008524	MSYJ082080.1	0.361184	Cs1g05230.1	0
OG0008526	MSYJ128280.1	22.2746	Cs1g12560.1	4.53895
OG0008527	MSYJ127980.1	50.1839	Cs1g12260.1	103.306
OG0008528	MSYJ078960.1	1.31169	Cs5g35190.1	1.05676
OG0008529	MSYJ233020.1	3.77683	Cs5g03680.1	0.379875
OG0008530	MSYJ191750.1	0	Cs2g29420.1	0
OG0008533	MSYJ133310.1	15.039	Cs2g12240.1	19.7496
OG0008535	MSYJ143930.1	0.714791	Cs8g03240.1	5.82143
OG0008537	MSYJ159000.1	735.051	Cs1g16310.1	568.908
OG0008538	MSYJ218960.1	0.519327	Cs5g30980.1	0.28546
OG0008539	MSYJ179250.1	0.495324	Cs9g15040.1	0.169169
OG0008540	MSYJ071360.1	0.0754922	Cs7g07260.1	0
OG0008541	MSYJ142640.1	2.41619	Cs8g01950.1	0.388424
OG0008544	MSYJ090300.1	0.0625732	Cs7g16490.1	0
OG0008545	MSYJ099620.1	0.225714	Cs1g08460.1	0.0935428
OG0008546	MSYJ256360.1	161.802	Cs3g25060.1	209.926
OG0008547	MSYJ114870.1	2.85219	Cs7g15300.1	1.96332
OG0008549	MSYJ047680.1	34.8075	Cs1g20790.1	11.1494
OG0008550	MSYJ129820.1	0	Cs5g28800.1	0
OG0008552	MSYJ223650.1	30.7515	Cs7g28980.1	36.8033
OG0008556	MSYJ177530.1	0.247913	Cs7g25880.1	0.26422
OG0008557	MSYJ260640.1	13.5852	Cs2g14680.1	6.8289
OG0008558	MSYJ133730.1	0.974211	Cs2g12660.1	4.42581
OG0008559	MSYJ110390.1	14.8366	orange1.1t00392.1	6.0795
OG0008561	MSYJ192860.1	0	Cs2g30680.1	0
OG0008562	MSYJ231350.1	2.81735	Cs5g05480.2	17.2493
OG0008563	MSYJ114280.1	0	Cs5g33490.1	0
OG0008564	MSYJ256420.1	138.524	Cs3g25000.1	129.301
OG0008567	MSYJ178420.1	2.21203	Cs7g26530.1	14.8129
OG0008570	MSYJ248670.1	0.24862	orange1.1t03259.1	0.228251
OG0008571	MSYJ203320.1	117.897	Cs8g20880.1	85.5682
OG0008572	MSYJ115930.1	7.49847	orange1.1t03386.1	16.9089
OG0008573	MSYJ069940.1	59.9535	Cs3g01485.1	0
OG0008574	MSYJ191560.1	0.228439	Cs2g29210.1	0.28547
OG0008577	MSYJ095430.1	17.0402	Cs5g13680.1	26.5382
OG0008579	MSYJ237120.1	1.71054	Cs6g03380.1	0.375181
OG0008580	MSYJ220820.1	124.906	Cs5g29020.1	88.2938
OG0008583	MSYJ047020.1	989.626	Cs1g21450.1	611.938
OG0008584	MSYJ135930.1	7.60838	Cs2g17810.1	23.65
OG0008587	MSYJ134940.1	10.951	Cs2g16700.1	0.741068
OG0008591	MSYJ049750.1	78.7995	Cs7g31980.1	90.9306
OG0008593	MSYJ065300.1	31.8024	Cs3g17280.1	32.1373
OG0008595	MSYJ169150.1	0	Cs9g13010.1	0.199816
OG0008596	MSYJ200210.1	28.3585	Cs6g04640.1	27.4646
OG0008598	MSYJ100040.1	0	Cs3g09830.1	0
OG0008600	MSYJ019760.1	0	Cs8g16480.1	0
OG0008602	MSYJ088210.1	43.0248	Cs2g22850.1	11.8026
OG0008603	MSYJ016990.1	1.90995	Cs6g08410.1	4.83525
OG0008605	MSYJ136970.1	11.112	orange1.1t04394.1	2.91616
OG0008606	MSYJ218050.1	41.6171	Cs5g32030.2	19.9686
OG0008608	MSYJ113680.1	38.6042	orange1.1t01670.1	22.3789
OG0008609	MSYJ012290.1	104.576	Cs1g17560.1	75.7013
OG0008610	MSYJ276830.1	69.3756	Cs1g23850.1	37.637
OG0008613	MSYJ016450.1	0	Cs5g07490.1	0
OG0008615	MSYJ105910.1	35.466	Cs5g08800.1	46.6845
OG0008616	MSYJ059530.1	7.14356	Cs2g27610.1	23.148
OG0008620	MSYJ276490.1	17.554	Cs1g23530.1	19.6695
OG0008621	MSYJ206390.1	12.6751	Cs8g17850.1	2.50808
OG0008622	MSYJ017780.1	4.85655	Cs6g07490.1	73.069
OG0008623	MSYJ149690.1	4.01135	Cs7g24540.1	1.56258
OG0008625	MSYJ279820.1	3.64863	Cs1g26850.1	1.70067
OG0008626	MSYJ020870.1	1.092	Cs7g27820.1	0
OG0008627	MSYJ208810.1	9.75663	Cs7g12260.1	0
OG0008628	MSYJ213060.1	35.7736	Cs7g32520.1	44.1542
OG0008629	MSYJ002130.2	24.676	Cs4g14090.3	31.0451
OG0008631	MSYJ186640.1	21.1106	Cs2g04370.1	22.9377
OG0008633	MSYJ130670.1	25.6475	orange1.1t03417.1	1.06215
OG0008634	MSYJ218400.1	0.0707474	Cs5g31590.1	0.045997
OG0008636	MSYJ097740.1	20.0222	orange1.1t02577.1	8.89371
OG0008637	MSYJ074910.1	0.839572	Cs4g01940.1	0
OG0008638	MSYJ279330.1	21.2958	Cs1g26370.2	21.4154
OG0008639	MSYJ012960.1	0	Cs1g16800.1	0
OG0008641	MSYJ127240.1	128.935	Cs3g04310.1	0
OG0008642	MSYJ102130.1	5.33868	Cs6g03730.1	3.31425
OG0008643	MSYJ135710.1	19.21	Cs2g17550.1	44.4562
OG0008644	MSYJ119400.1	7.58553	Cs6g22030.1	3.66787
OG0008645	MSYJ037930.1	0.242439	Cs6g18970.1	0.534104
OG0008646	MSYJ157880.1	1.89422	Cs7g20420.1	0.659277
OG0008647	MSYJ198470.1	4.08057	Cs8g11800.1	29.0282
OG0008650	MSYJ249080.1	0	orange1.1t03221.1	0
OG0008656	MSYJ079920.1	1.93264	Cs5g32810.1	0
OG0008657	MSYJ031750.1	64.1499	orange1.1t02222.1	45.3737
OG0008658	MSYJ017460.1	45.6973	Cs6g07830.1	4.98304
OG0008659	MSYJ034670.1	30.486	Cs6g15650.1	28.0483
OG0008660	MSYJ152920.1	30.6291	Cs7g22640.1	89.7403
OG0008661	MSYJ234460.1	113.027	Cs5g02170.1	75.0496
